13411	full	chiannthauoo	chiàⁿ-thâu-o͘
13412	full	chiannthe	chiàⁿ-thé
13413	full	chiannthiau	chiàⁿ-thiāu
13414	full	chianntile	chiàⁿ-tī-le
13415	full	chianntileh	chiàⁿ-tī--leh
13416	full	chianntian	chiàⁿ-tiān
13417	full	chianntiohsi	chiàⁿ-tio̍h-sî
13418	full	chianntiong	chiàⁿ-tiong
13419	full	chianntiongng	chiàⁿ-tiong-ng
1342	full	apa	a-pa
13420	full	chianntiongtau	chiàⁿ-tiong-tàu
13421	full	chianntiongtau	chiàⁿ-tiong-tàu
13422	full	chianntit	chiàⁿ-ti̍t
13423	full	chiantiunn	chiàn-tiûⁿ
13424	full	chianntng	chiàⁿ-tńg
13425	full	chianntng	chiàⁿ-tǹg
13426	full	chianntochhiu	chiàⁿ-tò-chhiú
13427	full	chianntokha	chiàⁿ-tò-kha
13428	full	chiannto	chiàⁿ-tō
13429	full	chianntoa	chiàⁿ-tōa
1343	full	apa	a-pâ
13430	full	chiantoo	chiàn-tò͘
13431	full	chiantooki	chiàn-tò͘-ki
13432	full	chiantoolek	chiàn-tò͘-le̍k
13433	full	chiantoooan	chiàn-tò͘-oân
13434	full	chianntoo	chiàⁿ-tô͘
13435	full	chiann	chiâⁿ
13436	full	chiann	chiâⁿ
13437	full	chiann	chiâⁿ
13438	full	chiann	chiâⁿ
13439	full	chiann	chiâⁿ
1344	full	apa	a-pâ
13440	full	chiann	chiâⁿ
13441	full	chiann	chiâⁿ
13442	full	chiann	chiâⁿ
13443	full	chiann	chiâⁿ
13444	full	chiannban	chiâⁿ-bān
13445	full	chiannbo	chiâⁿ-bô
13446	full	chiannchaichhutkioh	chiâⁿ-châi-chhut-kioh
13447	full	chiannche	chiâⁿ-chē
13447	full	chiannchoe	chiâⁿ-chōe
13448	full	chiannche	chiâⁿ-chē
13448	full	chiannchoe	chiâⁿ-chōe
13449	full	chiannchheng	chiâⁿ-chheng
1345	full	apah	a-pah
13450	full	chiannchheng	chiâⁿ-chhèng
13451	full	chiannchhengchiunnban	chiâⁿ-chheng-chiūⁿ-bān
13452	full	chianchiam	chiân-chiam
13453	full	chianchin	chiân-chìn
13454	full	chianncho	chiâⁿ-chò
13454	full	chiannchoe	chiâⁿ-chòe
13455	full	chiangian	chiân-giân
13456	full	chiannheng	chiâⁿ-hêng
13457	full	chiannho	chiâⁿ-hó
13458	full	chiannho	chiâⁿ-hó
13459	full	chianhong	chiân-hong
1346	full	apboo	ap-bô͘
13460	full	chianhong	chiân-hong
13461	full	chianhong	chiân-hong
13462	full	chianniunn	chiâⁿ-iūⁿ
13463	full	chianniunn	chiâⁿ-iūⁿ
13464	full	chianniunn	chiâⁿ-iūⁿ
13465	full	chiankeng	chiân-kéng
13466	full	chiannkhasiau	chiâⁿ-kha-siàu
13467	full	chiankho	chiân-kho
13468	full	chiannkhoan	chiâⁿ-khoán
13469	full	chiannkiann	chiâⁿ-kiáⁿ
1347	full	apche	ap-chè
13470	full	chiannkiann	chiâⁿ-kiáⁿ
13471	full	chiannkiohsiau	chiâⁿ-kioh-siàu
13472	full	chiannkiohsiau	chiâⁿ-kioh-siàu
13473	full	chiannkogeh	chiâⁿ-kò-ge̍h
13473	full	chiannkogoeh	chiâⁿ-kò-goe̍h
13474	full	chiankongchinkhi	chiân-kong-chīn-khì
13475	full	chiannku	chiâⁿ-kú
13476	full	chiannku	chiâⁿ-kú
13477	full	chiannku	chiâⁿ-kú
13478	full	chianlai	chiân-lâi
13479	full	chiannlang	chiâⁿ-lâng
1348	full	apche	ap-chè
13480	full	chianle	chiân-lē
13481	full	chianle	chiân-lē
13482	full	chiannliapchi	chiâⁿ-lia̍p-chí
13483	full	chiannliau	chiâⁿ-liāu
13484	full	chiannmia	chiâⁿ-miā
13485	full	chiannmih	chiâⁿ-mi̍h
13486	full	chiannmih	chiâⁿ-mi̍h
13487	full	chiannmih	chiâⁿ-mi̍h
13488	full	chiannmih	chiâⁿ-mi̍h
13489	full	chiannni	chiâⁿ-nî
1349	full	apeh	a-peh
13490	full	chiannni	chiâⁿ-nî
13491	full	chiannnoa	chiâⁿ-nōa
13492	full	chianoe	chiân-ōe
13493	full	chianong	chiân-óng
13494	full	chiannpah	chiâⁿ-pah
13495	full	chiannpah	chiâⁿ-pah
13496	full	chianpoe	chiân-pòe
13497	full	chiansin	chiân-sin
13498	full	chiannsit	chiâⁿ-si̍t
13499	full	chiannsit	chiâⁿ-si̍t
135	full	ahpng	ah-pńg
1350	full	apeh	a-peh
13500	full	chiannsit	chiâⁿ-si̍t
13501	full	chiannsit	chiâⁿ-si̍t
13502	full	chiannsit	chiâⁿ-si̍t
13503	full	chiannsit	chiâⁿ-si̍t
13504	full	chiannsit	chiâⁿ-si̍t
13505	full	chiannsit	chiâⁿ-si̍t
13506	full	chiannsit	chiâⁿ-si̍t
13507	full	chiannsit	chiâⁿ-si̍t
13508	full	chiannsite	chiâⁿ-si̍t-ê
13509	full	chiannsitsi	chiâⁿ-si̍t-sī
1351	full	apeh	a-peh
13510	full	chiansoann	chiân-sòaⁿ
13511	full	chiansoobikian	chiân-só͘-bī-kiàn
13512	full	chiansut	chiân-su̍t
13513	full	chiante	chiân-tê
13514	full	chiannthe	chiâⁿ-thé
13515	full	chianthe	chiân-thê
13516	full	chiantiau	chiân-tiāu
13517	full	chiantin	chiân-tīn
13518	full	chiantoo	chiân-tô͘
13519	full	chianntui	chiâⁿ-tui
1352	full	apeh	a-peh
13520	full	chian	chiān
13521	full	chiann	chiāⁿ
13522	full	chian	chiān
13523	full	chian	chiān
13524	full	chian	chiān
13525	full	chian	chiān
13526	full	chianchui	chiān-chúi
13527	full	chiangina	chiān-gín-á
13528	full	chiangina	chiān-gín-á
13529	full	chiangina	chiān-gín-á
1353	full	apeh	a-peh
13530	full	chiankut	chiān-kut
13531	full	chiankutsiang	chiān-kut-siàng
13531	full	chiankutsiong	chiān-kut-siòng
13532	full	chiankutsiang	chiān-kut-siàng
13532	full	chiankutsiong	chiān-kut-siòng
13533	full	chianpiat	chiān-pia̍t
13534	full	chianthang	chiān-thâng
13535	full	chianthang	chiān-thâng
13536	full	chianthang	chiān-thâng
13537	full	chiannbah	chiaⁿ-bah
13538	full	chiannbah	chiaⁿ-bah
13539	full	chiang	chiang
13539	full	chiong	chiong
1354	full	apengko	a-peng-ko
13540	full	chiang	chiáng
13541	full	chiangak	chiáng-ak
13541	full	chiongak	chióng-ak
13542	full	chiangak	chiáng-ak
13542	full	chiongak	chióng-ak
13543	full	chiangchi	chiáng-chì
13544	full	chiangchi	chiáng-chì
13545	full	chiangchi	chiáng-chì
13546	full	chiangkhoan	chiáng-khoân
13546	full	chiongkoan	chióng-koân
13547	full	chiangkoan	chiáng-koán
13547	full	chiongkoan	chióng-koán
13548	full	chiangkoan	chiáng-koân
13548	full	chiongkoan	chióng-koân
13549	full	chiangsimlui	chiáng-sim-lûi
13549	full	chiongsimlui	chióng-sim-lûi
1355	full	apengko	a-peng-ko
13550	full	chiangthau	chiáng-thâu
13550	full	chiongthau	chióng-thâu
13551	full	chiangthau	chiáng-thâu
13551	full	chiongthau	chióng-thâu
13552	full	chiangtionghi	chiáng-tiong-hì
13552	full	chiongtionghi	chióng-tiong-hì
13553	full	chiangtiongpan	chiáng-tiong-pan
13553	full	chiongtiongpan	chióng-tiong-pan
13554	full	chiang	chiàng
13555	full	chiangchai	chiàng-châi
13555	full	chiongchai	chiòng-châi
13556	full	chiangchai	chiàng-châi
13556	full	chiongchai	chiòng-châi
13557	full	chiangachiu	chiang-á-chiū
13557	full	chiongachiu	chiong-á-chiū
13558	full	chiangachiu	chiang-á-chiū
13558	full	chiongachiu	chiong-á-chiū
13559	full	chiangchiu	chiang-chiū
13559	full	chiongchiu	chiong-chiū
1356	full	apengko	a-peng-ko
13560	full	chiangkin	chiang-kīn
13560	full	chiongkun	chiong-kūn
13561	full	chiangkun	chiang-kun
13561	full	chiongkun	chiong-kun
13562	full	chianglai	chiang-lâi
13562	full	chionglai	chiong-lâi
13563	full	chiangle	chiang-lê
13564	full	chianngeh	chiaⁿ--ge̍h
13564	full	chianngoeh	chiaⁿ--goe̍h
13565	full	chianngehchheit	chiaⁿ-ge̍h-chhe-it
13565	full	chianngoehchhoeit	chiaⁿ-goe̍h-chhoe-it
13566	full	chianngehpoann	chiaⁿ-ge̍h-pòaⁿ
13566	full	chianngoehpoann	chiaⁿ-goe̍h-pòaⁿ
13567	full	chiangputjian	chiang-put-jiân
13567	full	chiongputjian	chiong-put-jiân
13568	full	chianngau	chian-ngâu
13569	full	chianpoann	chian-pôaⁿ
1357	full	aphato	a-phá-tò
13570	full	chianpoann	chian-pôaⁿ
13571	full	chianpoann	chian-pôaⁿ
13572	full	chiansi	chian-sî
13573	full	chiannsit	chiaⁿ-si̍t
13574	full	chiap	chiap
13575	full	chiap	chiap
13576	full	chiap	chiap
13577	full	chiap	chiap
13578	full	chiap	chia̍p
13579	full	chiap	chia̍p
1358	full	aphian	a-phiàn
13580	full	chiap	chia̍p
13581	full	chiap	chia̍p
13582	full	chiapchiap	chia̍p-chia̍p
13583	full	chiapchiap	chia̍p-chia̍p
13584	full	chiapchiap	chia̍p-chia̍p
13585	full	chiapchiap	chia̍p-chia̍p
13586	full	chiapchiapchhut	chia̍p-chia̍p-chhut
13587	full	chiapchioksianteng	chia̍p-chiok-sian-teng
13588	full	chiapkhek	Chia̍p-khek
13589	full	chiapkhoann	chia̍p-khòaⁿ
1359	full	aphianko	a-phiàn-ko
13590	full	chiaplutlut	chia̍p-lut-lut
13591	full	chiapausiu	chiap-āu-siū
13592	full	chiapchau	chiap-cháu
13593	full	chiapche	chiap-chè
13594	full	chiapchengjilai	chiap-chéng-jî-lâi
13595	full	chiapcheng	chiap-chèng
13596	full	chiapchhiok	chiap-chhiok
13597	full	chiapchhiok	chiap-chhiok
13598	full	chiapchhioktioh	chiap-chhiok--tio̍h
13599	full	chiapchhui	chiap-chhùi
136	full	ahsang	ah-sàng
1360	full	aphiankui	a-phiàn-kúi
13600	full	chiapchhui	chiap-chhùi
13601	full	chiapchhui	chiap-chhùi
13602	full	chiapchiang	chiap-chiáng
13602	full	chiapchiong	chiap-chióng
13603	full	chiapchoo	chiap-chō͘
13604	full	chiapechhiu	chiap-ê-chhiú
13605	full	chiapekha	chiap-ê-kha
13606	full	chiapeng	chiap-èng
13607	full	chiapham	chiap-hâm
13608	full	chiapham	chiap-hâm
13609	full	chiaphap	chiap-ha̍p
1361	full	aphianthoo	a-phiàn-thô͘
13610	full	chiaphek	chiap-he̍k
13611	full	chiaphekbah	chiap-he̍k-bah
13612	full	chiaphekbah	chiap-he̍k-bah
13613	full	chiaphiap	chiap-hia̍p
13614	full	chiaphiap	chiap-hia̍p
13615	full	chiaphiap	chiap-hia̍p
13616	full	chiaphong	chiap-hong
13617	full	chiapit	chiap-it
13618	full	chiapjim	chiap-jīm
13619	full	chiapkha	chiap-kha
1362	full	apkiann	ap-kiaⁿ
13620	full	chiapkhachiapchhiu	chiap-kha-chiap-chhiú
13621	full	chiapkhae	chiap-kha-ê
13622	full	chiapkhalai	chiap-kha-lâi
13623	full	chiapkheh	chiap-kheh
13624	full	chiapkhilai	chiap--khí-lâi
13625	full	chiapkhui	chiap-khùi
13626	full	chiapki	chiap-ki
13627	full	chiapki	chiap-ki
13628	full	chiapki	chiap-ki
13629	full	chiapkian	chiap-kiàn
1363	full	aplek	ap-le̍k
13630	full	chiapkin	chiap-kīn
13630	full	chiapkun	chiap-kūn
13631	full	chiapkin	chiap-kīn
13631	full	chiapkun	chiap-kūn
13632	full	chiapkoan	chiap-koán
13633	full	chiapkut	chiap-kut
13634	full	chiapkutchhau	chiap-kut-chháu
13635	full	chiapkutchhau	chiap-kut-chháu
13636	full	chiapkuttan	chiap-kut-tan
13637	full	chiapkuttang	chiap-kut-tâng
13638	full	chiaplap	chiap-la̍p
13639	full	chiaplap	chiap-la̍p
1364	full	apo	a-pô
13640	full	chiaplau	chiap-lâu
13641	full	chiaplauchiaptih	chiap-lâu-chiap-tih
13642	full	chiaplek	chiap-le̍k
13643	full	chiaplekbah	chiap-le̍k-bah
13644	full	chiaplekbah	chiap-le̍k-bah
13645	full	chiapliliansann	chiap-lī-liân-saⁿ
13646	full	chiaplohlai	chiap--lo̍h-lâi
13647	full	chiappan	chiap-pān
13648	full	chiappang	chiap-pāng
13649	full	chiappanjin	chiap-pan-jîn
1365	full	apo	a-pô
13650	full	chiapphang	chiap-phāng
13651	full	chiapsang	chiap-sàng
13652	full	chiapsenn	chiap-seⁿ
13652	full	chiapsinn	chiap-siⁿ
13653	full	chiapsiok	chiap-sio̍k
13654	full	chiapsiok	chiap-sio̍k
13655	full	chiapsiok	chiap-sio̍k
13656	full	chiapsiu	chiap-siu
13657	full	chiapsiu	chiap-siū
13658	full	chiapsoa	chiap-sòa
13659	full	chiapsoa	chiap-sòa
1366	full	apo	a-pô
13660	full	chiapsoa	chiap-sòa
13661	full	chiapsoann	chiap-sòaⁿ
13662	full	chiapsoannseng	chiap-sòaⁿ-seng
13663	full	chiapsun	chiap-sún
13664	full	chiapte	chiap-tē
13664	full	chiaptoe	chiap-tōe
13665	full	chiapthai	chiap-thāi
13666	full	chiapthau	chiap-thâu
13667	full	chiapthe	chiap-thè
13667	full	chiapthoe	chiap-thòe
13668	full	chiapthong	chiap-thong
13669	full	chiaptioh	chiap-tio̍h
1367	full	apo	a-pô
13670	full	chiapun	chiap-ūn
13671	full	chiat	chiat
13672	full	chiat	chiat
13673	full	chiat	chiat
13674	full	chiat	chia̍t
13675	full	chiatchai	chia̍t-châi
13676	full	chiatchi	chia̍t-chí
13677	full	chiathek	chia̍t-he̍k
13678	full	chiatjian	chia̍t-jiân
13679	full	chiatjianputtong	chia̍t-jiân-put-tông
1368	full	apochinn	a-pô-chîⁿ
13680	full	chiatko	chia̍t-kó
13681	full	chiatpo	chia̍t-pò
13682	full	chiatun	chia̍t-ūn
13683	full	chiatahi	chiat-á-hì
13684	full	chiatbi	chiat-bī
13685	full	chiatboa	chiat-bôa
13686	full	chiatbok	chiat-bo̍k
13687	full	chiatchau	chiat-chàu
13688	full	chiatche	chiat-chè
13689	full	chiatchho	chiat-chhò
1369	full	appek	ap-pek
13690	full	chiatchiatpaithe	chiat-chiat-pāi-thè
13690	full	chiatchiatpaithoe	chiat-chiat-pāi-thòe
13691	full	chiatchinn	chiat-chîⁿ
13692	full	chiatchun	chiat-chún
13693	full	chiathng	chiat-hng
13694	full	chiathoan	chiat-hoán
13695	full	chiathok	chiat-hok
13696	full	chiathu	chiat-hū
13697	full	chiatiok	chiat-iok
13698	full	chiatiok	chiat-io̍k
13699	full	chiatjit	chiat-ji̍t
137	full	ahsi	ah-sī
1370	full	apsiok	ap-siok
13700	full	chiatkang	Chiat-kang
13701	full	chiatkang	chiat-kang
13702	full	chiatkangseng	Chiat-kang-séng
13703	full	chiatkhau	chiat-khàu
13704	full	chiatkheng	chiat-khèng
13705	full	chiatkhiam	chiat-khiām
13706	full	chiatku	chiat-kū
13707	full	chiatle	chiat-lé
13708	full	chiatleng	chiat-lēng
13709	full	chiatliu	chiat-liû
1371	full	apsoah	ap-soah
13710	full	chiatmoo	chiat-mô͘
13711	full	chiatpoann	chiat-pòaⁿ
13712	full	chiatseng	chiat-séng
13713	full	chiatseng	chiat-sêng
13714	full	chiatsiann	chiat-siaⁿ
13715	full	chiatse	chiat-sè
13715	full	chiatsoe	chiat-sòe
13716	full	chiatthau	chiat-thâu
13717	full	chiattiong	chiat-tiong
13718	full	chiattuipoann	chiat-tùi-pòaⁿ
13719	full	chiau	chiau
1372	full	aptolang	ap-tó-lâng
13720	full	chiau	chiáu
13721	full	chiau	chiáu
13722	full	chiaua	chiáu-á
13723	full	chiauaheng	chiáu-á-hēng
13724	full	chiauahoe	chiáu-á-hoe
13725	full	chiauakha	chiáu-á-kha
13726	full	chiauakiann	chiáu-á-kiáⁿ
13727	full	chiauamoa	chiáu-á-môa
13728	full	chiauatann	chiáu-á-táⁿ
13729	full	chiauatann	chiáu-á-táⁿ
1373	full	aptoseng	ap-tó-sèng
13730	full	chiauatann	chiáu-á-táⁿ
13731	full	chiaubo	chiáu-bó
13731	full	chiaubu	chiáu-bú
13732	full	chiaubo	chiáu-bó
13732	full	chiaubu	chiáu-bú
13733	full	chiauboe	chiáu-bôe
13734	full	chiauboe	chiáu-bôe
13735	full	chiauchheng	chiáu-chhèng
13736	full	chiauchheng	chiáu-chhèng
13737	full	chiauchheng	Chiáu-chhêng
13738	full	chiauchheng	chiáu-chhêng
13739	full	chiauchheng	chiáu-chhêng
1374	full	aputto	a-put-tó
13740	full	chiauchiah	chiáu-chiah
13741	full	chiauchiann	chiáu-chiaⁿ
13742	full	chiauchiann	chiáu-chiaⁿ
13743	full	chiauchinn	chiáu-chiⁿ
13744	full	chiauchiunn	chiáu-chiuⁿ
13745	full	chiauge	chiáu-gê
13746	full	chiaukak	chiáu-kak
13747	full	chiaukak	chiáu-kak
13748	full	chiaukang	chiáu-kang
13749	full	chiaukang	chiáu-kang
1375	full	asagaooh	a-sá-gá-o͘h
13750	full	chiaukeng	chiáu-keng
13751	full	chiaukenga	chiáu-keng-á
13752	full	chiaukianhoe	chiáu-kiān-hoe
13753	full	chiaukianhoe	chiáu-kiān-hoe
13754	full	chiaukui	chiáu-kui
13755	full	chiaulai	chiáu-lâi
13756	full	chiaulai	chiáu-lâi
13757	full	chiaulam	chiáu-lâm
13758	full	chiaulama	chiáu-lam-á
13759	full	chiaulang	chiáu-lang
1376	full	asali	a-sá-lì
13760	full	chiaului	chiáu-lūi
13761	full	chiaumng	chiáu-mn̂g
13762	full	chiaumng	chiáu-mn̂g
13763	full	chiauphiaka	chiáu-phia̍k-á
13764	full	chiausaibin	chiáu-sái-bīn
13765	full	chiausaichheng	chiáu-sái-chhêng
13766	full	chiausiu	chiáu-siū
13767	full	chiausoa	chiáu-soa
13768	full	chiautahchhi	chiáu-ta̍h-chhì
13769	full	chiautahchhi	chiáu-ta̍h-chhì
1377	full	asalih	a-sá-lih
13770	full	chiauthi	chiáu-thi
13771	full	chiauthuna	chiáu-thûn-á
13772	full	chiau	chiàu
13773	full	chiau	chiàu
13774	full	chiauanne	chiàu-án-ne
13775	full	chiaubeng	chiàu-bêng
13776	full	chiauchengli	chiàu-chêng-lí
13777	full	chiauchungoo	chiàu-chú-ngó͘
13778	full	chiauchunchin	chiàu-chún-chîn
13779	full	chiaueng	chiàu-èng
1378	full	asam	a-sam
13780	full	chiaugiah	chiàu-gia̍h
13781	full	chiaugiah	chiàu-gia̍h
13782	full	chiaugoan	chiàu-goân
13783	full	chiaugoan	chiàu-goân
13784	full	chiaugoan	chiàu-goân
13785	full	chiaugoan	chiàu-goân
13786	full	chiaugoan	chiàu-goân
13787	full	chiaugoan	chiàu-goân
13788	full	chiaugoaneng	chiàu-goân-ēng
13789	full	chiauhoe	chiàu-hōe
1379	full	asang	a-sáng
13790	full	chiauiokkiann	chiàu-iok-kiâⁿ
13791	full	chiauiong	chiàu-iōng
13792	full	chiauiunn	chiàu-iūⁿ
13793	full	chiaukah	chiàu-kah
13794	full	chiaukah	chiàu-kah
13795	full	chiaukhamcham	chiàu-khám-chām
13796	full	chiaukhamcham	chiàu-khám-chām
13797	full	chiaukhikang	chiàu-khí-kang
13798	full	chiaukhikang	chiàu-khí-kang
13799	full	chiaukhikang	chiàu-khí-kang
138	full	ahsi	ah-sī
1380	full	asap	a-sap
13800	full	chiaukhikang	chiàu-khí-kang
13801	full	chiaukhikang	chiàu-khí-kang
13802	full	chiaukhikang	chiàu-khí-kang
13803	full	chiaukhoan	chiàu-khoán
13804	full	chiaukhui	chiàu-khui
13805	full	chiaukhui	chiàu-khui
13806	full	chiaukhui	chiàu-khui
13807	full	chiaukhui	chiàu-khui
13808	full	chiaukhui	chiàu-khui
13809	full	chiauki	chiàu-kî
1381	full	asapmih	a-sap-mi̍h
13810	full	chiaukoan	chiàu-koán
13811	full	chiaukoan	chiàu-koán
13812	full	chiaukong	chiàu-kóng
13813	full	chiaukong	chiàu-kóng
13814	full	chiaukong	chiàu-kóng
13815	full	chiaukoo	chiàu-kò͘
13816	full	chiaukoo	chiàu-kò͘
13817	full	chiaukoo	chiàu-kò͘
13818	full	chiaukoo	chiàu-kò͘
13819	full	chiaukoohoe	chiàu-ko͘-hoe
1382	full	ase	a-se
13820	full	chiauku	chiàu-kū
13821	full	chiaukukhoan	chiàu-kū-khoán
13822	full	chiaukuiki	chiàu-kui-kí
13822	full	chiaukuiku	chiàu-kui-kú
13823	full	chiaule	chiàu-lē
13824	full	chiauli	chiàu-lí
13825	full	chiauli	chiàu-lí
13826	full	chiaulikong	chiàu-lí-kóng
13827	full	chiaulikong	chiàu-lí-kóng
13828	full	chiauliloo	chiàu-lí-lō͘
13829	full	chiauliloo	chiàu-lí-lō͘
1383	full	ase	a-se
13830	full	chiauliau	chiàu-liāu
13831	full	chiaului	chiàu-lúi
13832	full	chiaului	chiàu-lúi
13833	full	chiaului	chiàu-lúi
13834	full	chiaulun	chiàu-lûn
13835	full	chiaupai	chiàu-pái
13836	full	chiaupai	chiàu-pái
13837	full	chiaupai	chiàu-pâi
13838	full	chiaupai	chiàu-pâi
13839	full	chiaupai	chiàu-pâi
1384	full	asea	A-sè-a
1384	full	asoea	A-sòe-a
13840	full	chiaupan	chiàu-pān
13841	full	chiaupin	chiàu-pîn
13842	full	chiaupoolai	chiàu-pō͘-lâi
13843	full	chiaupun	chiàu-pun
13844	full	chiaupunsoankho	chiàu-pún-soan-kho
13845	full	chiausi	chiàu-sî
13846	full	chiausiong	chiàu-siông
13847	full	chiausiong	chiàu-siōng
13848	full	chiausitkong	chiàu-si̍t-kóng
13849	full	chiausitkong	chiàu-si̍t-kóng
1385	full	asea	a-se-a
1385	full	asea	a-sè-a
13850	full	chiausoa	chiàu-sòa
13851	full	chiausunsi	chiàu-sūn-sī
13852	full	chiausunsi	chiàu-sūn-sī
13853	full	chiausunsi	chiàu-sūn-sī
13854	full	chiauthau	chiàu-thâu
13855	full	chiauthau	chiàu-thâu
13856	full	chiauthau	chiàu-thâu
13857	full	chiauthaulai	chiàu-thâu-lâi
13858	full	chiauthoann	chiàu-thoaⁿ
13859	full	chiauthoann	chiàu-thoaⁿ
1386	full	asia	a-sià
13860	full	chiautitkong	chiàu-ti̍t-kóng
13861	full	chiau	chiâu
13862	full	chiau	chiâu
13863	full	chiau	chiâu
13864	full	chiau	chiâu
13865	full	chiau	chiâu
13866	full	chiau	chiâu
13867	full	chiau	chiâu
13868	full	chiau	chiâu
13869	full	chiau	chiâu
1387	full	asia	a-sià
13870	full	chiau	chiâu
13871	full	chiau	chiâu
13872	full	chiau	chiâu
13873	full	chiau	chiâu
13874	full	chiau	chiâu
13875	full	chiauche	chiâu-chê
13875	full	chiauchoe	chiâu-chôe
13876	full	chiauche	chiâu-chê
13876	full	chiauchoe	chiâu-chôe
13877	full	chiauche	chiâu-chê
13877	full	chiauchoe	chiâu-chôe
13878	full	chiauche	chiâu-chê
13878	full	chiauchoe	chiâu-chôe
13879	full	chiauchiau	chiâu-chiâu
1388	full	asia	a-sià
13880	full	chiauchiauche	chiâu-chiâu-chê
13880	full	chiauchiauchoe	chiâu-chiâu-chôe
13881	full	chiauchioa	chiâu-chió-á
13882	full	chiauchng	chiâu-chn̂g
13883	full	chiauchng	chiâu-chn̂g
13884	full	chiauchng	chiâu-chn̂g
13885	full	chiauchng	chiâu-chn̂g
13886	full	chiauchng	chiâu-chn̂g
13887	full	chiauchng	chiâu-chn̂g
13888	full	chechng	chê-chn̂g
13888	full	chiauchng	chiâu-chn̂g
13889	full	chechng	chê-chn̂g
13889	full	chiauchng	chiâu-chn̂g
1389	full	asia	a-sià
13890	full	chechng	chê-chn̂g
13890	full	chiauchng	chiâu-chn̂g
13891	full	chechng	chê-chn̂g
13891	full	chiauchng	chiâu-chn̂g
13892	full	chechng	chê-chn̂g
13892	full	chiauchng	chiâu-chn̂g
13893	full	chechng	chê-chn̂g
13893	full	chiauchng	chiâu-chn̂g
13894	full	chechng	chê-chn̂g
13894	full	chiauchng	chiâu-chn̂g
13895	full	chechng	chê-chn̂g
13895	full	chiauchng	chiâu-chn̂g
13896	full	chiauchu	chiâu-chú
13897	full	chiauchui	chiâu-chūi
13898	full	chiauhu	chiâu-hu
13899	full	chiaukau	chiâu-kàu
139	full	ahsi	ah-sī
1390	full	asia	a-sià
13900	full	chiaupi	chiâu-pī
13901	full	chiauthau	chiâu-thàu
13902	full	chiautioh	chiâu-tio̍h
13903	full	chiautioh	chiâu-tio̍h
13904	full	chiauun	chiâu-ûn
13905	full	chiauun	chiâu-ûn
13906	full	chiauun	chiâu-ûn
13907	full	chiauun	chiâu-ûn
13908	full	chiauun	chiâu-ûn
13909	full	chiauun	chiâu-ûn
1391	full	asiakiann	a-sià-kiáⁿ
13910	full	chiauun	chiâu-ûn
13911	full	chiauun	chiâu-ûn
13912	full	chiauun	chiâu-ûn
13913	full	chiau	chi-āu
13914	full	chiauchaiong	chiau-châi-ông
13915	full	chiauchaiong	chiau-châi-ông
13916	full	chiaucho	chiau-cho
13917	full	chiaugiam	chiau-giâm
13918	full	chiauh	chiauh
13919	full	chiauh	chia̍uh
1392	full	asiakiann	a-sià-kiáⁿ
13920	full	chiauhchiauhhau	chia̍uh-chia̍uh-háu
13921	full	chiauhchiauhkio	chiauh-chiauh-kiò
13922	full	chiauho	Chiau-hô
13923	full	chiauhochhau	chiau-hô-chháu
13924	full	chiauhoan	chiau-hoân
13925	full	chiauiau	chiau-iâu
13926	full	chiaujin	chiau-jīn
13927	full	chiauka	chiau-kà
13928	full	chiaukhi	chiau-khì
13929	full	chiaulam	chiau-lám
1393	full	asiakiann	a-sià-kiáⁿ
13930	full	chiauliau	chiau-liâu
13931	full	chiauliau	chiau-liâu
13932	full	chiauliu	chiau-liû
13933	full	chiaupai	chiau-pâi
13934	full	chiaupaichhai	chiau-pâi-chhài
13935	full	chiauseng	chiau-seng
13936	full	chiausi	chiau-sī
13937	full	chiausim	chiau-sim
13938	full	chiauso	chiau-sò
13939	full	chiausoo	chiau-sò͘
1394	full	asiale	a-siâ-lê
1394	full	atooli	a-to͘-lî
13940	full	chiauthai	chiau-thāi
13941	full	chiauti	chiau-tì
13942	full	chiautiam	chiau-tiám
13943	full	chibai	chi-bai
13944	full	chibaichui	chi-bai-chúi
13945	full	chibaiinn	chi-bai-íⁿ
13946	full	chibaimng	chi-bai-mn̂g
13947	full	chibaiti	chi-bai-tì
13948	full	chibaiti	chi-bai-tì
13949	full	chicheng	chi-chêng
1395	full	aso	a-só
13950	full	chichhi	chi-chhî
13951	full	chichho	chi-chhó
13952	full	chichhoo	chi-chho͘
13953	full	chichhut	chi-chhut
13954	full	chichitan	chi-chi-tân
13955	full	chichitan	chi-chi-tân
13956	full	chichng	chi-chǹg
13957	full	chigoa	chi-gōa
13958	full	chih	chih
13959	full	chih	chih
1396	full	aso	a-só
13960	full	chih	chih
13961	full	chih	chih
13962	full	chih	chi̍h
13963	full	chih	chi̍h
13964	full	chih	chi̍h
13965	full	chih	chi̍h
13966	full	chiha	chi̍h-á
13967	full	chiha	chi̍h-á
13968	full	chiha	chi̍h-á
13969	full	chiha	chi̍h-á
1397	full	aso	a-só
13970	full	chiha	chi̍h-á
13971	full	chihcham	chi̍h-chām
13972	full	chihchat	chi̍h-chat
13973	full	chihchu	chi̍h-chu
13974	full	chihgam	chi̍h-gâm
13975	full	chihiang	chi̍h-iāng
13976	full	chihkam	chi̍h-kam
13977	full	chihlang	chi̍h-lâng
13978	full	chihthai	chi̍h-thai
13979	full	chiha	chi-hā
1398	full	asoann	a-soaⁿ
