Xavier's	74
Xbox	100
Xenophon	74
Xerox	79
Xhosa	70
Xinjiang	82
YMCA	99
YWCA	75
Yahoo	91
Yahweh	74
Yakima	75
Yale	108
Yalta	70
Yamaha	86
Yamamoto	79
Yang	103
Yangtze	83
Yankee	94
Yankees	105
Yard	102
Yardley	70
Yarmouth	83
Yaroslavl	70
Yates	88
Yeats	78
Yehuda	75
Yellowstone	84
Yeltsin	75
Yemen	94
Yemeni	75
Yerevan	79
Yiddish	93
Yitzhak	75
Yoko	80
Yokohama	87
Yong	86
Yonkers	74
York's	98
Yorke	79
Yorker	90
Yorkers	72
Yorkshire	113
Yorktown	85
Yoruba	79
Yosemite	82
Yost	71
YouTube	109
Young	124
Young's	86
Youngstown	83
Ypres	78
Yuan	101
Yugoslav	99
Yugoslavia	107
Yugoslavian	73
Yuki	77
Yukon	90
Yule	73
Yuma	77
Yunnan	83
Yuri	89
Yusuf	84
Yves	83
Yvette	75
Yvonne	82
ZANU	81
Zach	85
Zachary	81
Zack	84
Zadar	72
Zagreb	94
Zaire	75
Zak	72
Zambia	90
Zamboanga	75
Zamora	78
Zane	78
Zanzibar	80
Zapata	74
Zappa	84
Zara	72
Zaragoza	84
Zealand	128
Zealand's	93
Zealanders	78
Zedong	77
Zeeland	72
Zeiss	73
Zeke	70
Zelda	80
Zen	92
Zeus	91
Zhang	102
Zhao	92
Zhou	96
Zia	80
Ziegfeld	70
Ziegler	74
Ziggy	72
Zimbabwe	100
Zimbabwean	78
Zimmerman	78
Zion	90
Zionism	84
Zionist	92
Zionists	72
Zoe	86
Zohar	70
Zola	74
Zorn	71
Zoroastrian	79
Zoroastrianism	71
Zorro	74
Zulu	88
Zurich	93
a	208
aback	76
abacus	70
abalone	75
abandon	114
abandoned	134
abandoning	103
abandonment	103
abandons	89
abated	76
abatement	75
abbess	82
abbey	113
abbey's	75
abbeys	83
abbot	105
abbots	85
abbr	81
abbreviated	115
abbreviation	106
abbreviations	90
abdicate	87
abdicated	92
abdication	92
abdomen	104
abdominal	102
abduct	80
abducted	101
abducting	73
abduction	97
abductions	75
abducts	73
abelian	97
aberrant	77
aberration	85
aberrations	79
abetting	75
abeyance	82
abide	92
abiding	86
abilities	126
ability	140
abject	75
ablation	80
ablative	76
ablaut	70
ablaze	84
able	131
ablest	71
abnormal	103
abnormalities	97
abnormality	83
abnormally	88
aboard	124
abode	94
abolish	98
abolished	123
abolishing	90
abolishment	78
abolition	110
abolitionism	70
abolitionist	96
abolitionists	85
abominable	70
abomination	74
aboriginal	101
aboriginals	71
aborigines	83
abort	87
aborted	96
abortion	115
abortions	93
abortive	92
abound	91
abounded	78
abounds	76
about	168
above	149
abrasion	80
abrasive	91
abreast	85
abridged	91
abroad	126
abrogated	79
abrupt	99
abruptly	106
abscess	77
absence	127
absences	82
absent	116
absentee	85
absinthe	76
absolute	121
absolutely	110
absolution	78
absolutism	78
absolutist	76
absolutive	72
absolve	70
absolved	78
absorb	107
absorbance	72
absorbed	120
absorbent	77
absorber	81
absorbers	82
absorbing	101
absorbs	94
absorption	110
abstain	86
abstained	85
abstaining	77
abstention	77
abstentions	74
abstinence	91
abstract	116
abstracted	81
abstraction	98
abstractions	82
abstractly	70
abstracts	80
absurd	98
absurdist	76
absurdity	84
abundance	111
abundances	75
abundant	114
abundantly	82
abuse	124
abused	105
abuser	70
abusers	75
abuses	104
abusing	91
abusive	102
abutment	71
abutments	77
abuts	76
abutting	75
abysmal	73
abyss	79
acacia	78
academia	99
academic	137
academically	99
academician	79
academicians	76
academics	110
academies	99
academy	117
academy's	72
accede	79
acceded	87
accelerate	102
accelerated	109
accelerates	85
accelerating	95
acceleration	110
accelerations	73
accelerator	93
accelerators	82
accent	112
accented	88
accents	99
accentuate	75
accentuated	82
accept	129
acceptability	75
acceptable	115
acceptance	118
accepted	139
accepting	114
acceptor	94
acceptors	73
accepts	114
access	143
accessed	113
accesses	85
accessibility	99
accessible	124
accessing	96
accession	109
accessories	107
accessory	99
accident	131
accidental	107
accidentally	119
accidents	113
acclaim	117
acclaimed	121
acclamation	81
accolade	85
accolades	98
accommodate	122
accommodated	97
accommodates	91
accommodating	91
accommodation	115
accommodations	97
accompanied	130
accompanies	99
accompaniment	103
accompaniments	73
accompanist	84
accompany	111
accompanying	115
accomplice	92
accomplices	86
accomplish	108
accomplished	122
accomplishes	79
accomplishing	86
accomplishment	99
accomplishments	109
accord	101
accordance	118
accorded	98
according	144
accordingly	109
accordion	98
accordionist	74
accords	85
accosted	76
account	138
accountability	98
accountable	96
accountancy	82
accountant	98
accountants	86
accounted	110
accounting	116
accounts	129
accreditation	107
accredited	117
accrediting	80
accretion	85
accrual	71
accrue	77
accrued	85
accruing	70
acculturation	74
accumulate	100
accumulated	110
accumulates	86
accumulating	92
accumulation	105
accumulations	76
accumulator	80
accuracy	118
accurate	123
accurately	113
accusation	100
accusations	112
accusative	88
accuse	94
accused	131
accuser	75
accusers	74
accuses	98
accusing	104
accustomed	97
ace	104
acerbic	74
aces	90
acetaminophen	75
acetate	101
acetic	92
acetone	82
acetyl	78
achievable	84
achieve	130
achieved	136
achievement	121
achievements	119
achieves	96
achieving	117
acid	131
acidic	101
acidification	71
acidity	90
acids	115
acknowledge	107
acknowledged	120
acknowledgement	88
acknowledges	99
acknowledging	97
acknowledgment	88
acne	81
acorn	77
acorns	82
acoustic	121
acoustical	80
acoustically	78
acoustics	93
acquaintance	102
acquaintances	93
acquainted	103
acquiesced	78
acquiescence	73
acquire	118
acquired	139
acquires	94
acquiring	111
acquisition	122
acquisitions	104
acquittal	90
acquitted	107
acre	109
acreage	81
acres	120
acrimonious	84
acrimony	72
acrobat	72
acrobatic	87
acrobatics	79
acrobats	72
acronym	108
acronyms	78
acropolis	76
across	149
acrylic	90
act	141
acted	127
acting	137
action	147
actionable	70
actions	135
activate	103
activated	118
activates	97
activating	93
activation	111
activator	78
active	145
actively	122
activism	108
activist	121
activists	117
activities	144
activity	138
actor	139
actor's	85
actors	129
actress	134
actresses	104
acts	135
actual	135
actuality	92
actually	142
actuarial	78
actuated	83
actuation	71
actuator	80
actuators	82
acuity	80
acumen	82
acupuncture	80
acute	114
acutely	81
ad	121
adage	72
adamant	88
adamantly	78
adapt	109
adaptability	78
adaptable	87
adaptation	127
adaptations	112
adapted	129
adapter	95
adapters	85
adapting	100
adaption	91
adaptive	101
adaptor	77
adapts	82
add	128
added	147
addendum	72
adder	78
addict	91
addicted	95
addiction	108
addictions	82
addictive	87
addicts	87
adding	129
addition	151
additional	143
additionally	106
additions	113
additive	100
additives	92
address	132
addressable	73
addressed	122
addressee	72
addresses	116
addressing	111
adds	116
adduct	70
adductor	71
adept	96
adequacy	76
adequate	115
adequately	101
adhere	102
adhered	95
adherence	99
adherent	85
adherents	103
adheres	86
adhering	88
adhesion	94
adhesions	70
adhesive	95
adhesives	80
adipose	76
adjacency	71
adjacent	132
adjectival	79
adjective	103
adjectives	97
adjoined	77
adjoining	112
adjoins	87
adjoint	89
adjourned	84
adjournment	71
adjudged	80
adjudicate	73
adjudicated	75
adjudication	78
adjudicator	70
adjunct	97
adjust	105
adjustable	100
adjusted	111
adjusting	98
adjustment	103
adjustments	100
adjusts	82
adjutant	91
adjuvant	74
administer	104
administered	123
administering	98
administers	99
administrated	83
administration	138
administration's	93
administrations	98
administrative	135
administratively	98
administrator	115
administrators	109
admirable	88
admirably	80
admiral	107
admirals	82
admiralty	82
admiration	104
admire	90
admired	110
admirer	96
admirers	92
admires	84
admiring	82
admissibility	70
admissible	84
admission	117
admissions	102
admit	109
admits	112
admittance	86
admitted	131
admittedly	80
admitting	101
admixture	82
admonished	79
admonition	74
adobe	89
adolescence	95
adolescent	99
adolescents	96
adopt	117
adopted	139
adopter	70
adopters	74
adopting	109
adoption	119
adoptions	76
adoptive	98
adopts	97
adoration	84
adore	73
adored	82
adoring	70
adorn	85
adorned	101
adorning	75
adornment	73
adornments	70
adorns	77
adrenal	88
adrenaline	81
adrift	85
ads	109
adsorbed	73
adsorption	80
adult	133
adulterous	79
adultery	97
adulthood	103
adults	125
advance	131
advanced	136
advancement	107
advancements	90
advances	116
advancing	115
advantage	132
advantageous	97
advantages	115
advent	114
adventure	121
adventurer	95
adventurers	90
adventures	117
adventuring	71
adventurous	94
adverb	78
adverbial	73
adverbs	82
adversarial	80
adversaries	93
adversary	97
adverse	110
adversely	93
adversity	83
advertise	96
advertised	108
advertisement	110
advertisements	112
advertiser	78
advertisers	94
advertises	79
advertising	127
advice	126
advisable	84
advise	103
advised	118
adviser	110
advisers	99
advises	100
advising	99
advisor	117
advisories	82
advisors	103
advisory	111
advocacy	112
advocate	119
advocated	117
advocates	113
advocating	104
aegis	88
aeration	72
aerial	118
aerials	76
aero	85
aerobatic	84
aerobatics	77
aerobic	88
aerobics	78
aerodynamic	100
aerodynamically	72
aerodynamics	90
aeronautical	91
aeronautics	79
aerosol	83
aerosols	75
aerospace	102
aesthetic	101
aesthetics	91
afar	85
affable	73
affair	124
affairs	129
affect	123
affected	131
affecting	113
affection	107
affectionate	91
affectionately	98
affections	92
affective	85
affects	112
afferent	78
affidavit	88
affidavits	76
affiliate	124
affiliated	126
affiliates	109
affiliating	71
affiliation	115
affiliations	100
affine	94
affinities	87
affinity	107
affirm	90
affirmation	87
affirmative	97
affirmed	103
affirming	89
affirms	85
affix	77
affixed	92
affixes	80
afflicted	95
affliction	80
afflictions	71
affluence	82
affluent	105
afford	113
affordability	77
affordable	107
afforded	101
affording	81
affords	89
affricate	73
affront	77
aficionado	70
aficionados	80
afield	91
afire	76
aflame	70
afloat	94
afoot	74
aforementioned	109
aforesaid	77
afoul	78
afraid	110
afresh	72
afro	75
aft	105
after	174
afterburner	72
afterlife	96
aftermarket	87
aftermath	117
afternoon	122
afternoons	99
afterthought	71
afterward	113
afterwards	128
afterword	76
again	156
against	164
agar	94
agate	70
agave	71
age	164
aged	132
ageing	91
agencies	127
agency	129
agency's	90
agenda	112
agendas	85
agent	134
agent's	79
agents	128
ages	121
agglomeration	86
agglutinative	71
aggravate	72
aggravated	97
aggravating	78
aggregate	116
aggregated	84
aggregates	89
aggregating	72
aggregation	93
aggregations	73
aggregator	89
aggression	108
aggressive	120
aggressively	100
aggressiveness	82
aggressor	80
aggressors	74
aggrieved	74
agile	94
agility	97
aging	112
agitate	73
agitated	92
agitating	76
agitation	98
agitations	70
agitator	74
agitators	76
agnatic	70
agnostic	97
ago	131
agonist	89
agonists	83
agonizing	72
agony	88
agrarian	99
agree	123
agreeable	84
agreed	138
agreeing	103
agreement	137
agreements	117
agrees	118
agribusiness	75
agricultural	133
agriculturally	75
agriculture	128
agro	80
aground	97
ah	84
ahead	129
aid	134
aide	107
aided	116
aides	93
aiding	101
aids	105
aikido	83
aileron	73
ailerons	81
ailing	95
ailment	86
ailments	91
aimed	125
aiming	106
aimlessly	73
aims	121
ain't	88
air	150
airbag	81
airbags	87
airbase	89
airbases	73
airborne	109
aircraft	148
aircraft's	97
aircrew	90
aircrews	83
aired	134
airfield	116
airfields	101
airflow	92
airfoil	83
airframe	95
airframes	84
airing	118
airings	81
airlift	93
airlifted	81
airline	124
airline's	93
airliner	96
airliners	90
airlines	112
airlock	79
airmail	77
airman	78
airmen	95
airplane	110
airplanes	102
airplay	110
airport	136
airport's	92
airports	113
airpower	71
airs	113
airship	96
airships	87
airshow	76
airspace	98
airspeed	87
airstrike	74
airstrikes	77
airstrip	94
airstrips	75
airtight	77
airtime	86
airwaves	91
airway	90
airways	80
airworthiness	70
airworthy	76
airy	78
aisle	99
aisles	94
aka	117
akin	105
ala	78
alabaster	77
alarm	108
alarmed	95
alarming	87
alarms	89
alba	78
albatross	74
albatrosses	75
albedo	87
albeit	116
albino	81
album	162
album's	121
albumin	79
albums	139
alchemical	80
alchemist	79
alchemists	73
alchemy	89
alcohol	125
alcoholic	110
alcoholics	80
alcoholism	102
alcohols	88
alcove	71
aldehyde	70
alder	82
alderman	94
aldermen	87
ale	94
alert	108
alerted	97
alerting	84
alertness	73
alerts	91
ales	77
alfalfa	81
alga	73
algae	104
algal	80
algebra	116
algebraic	109
algebraically	79
algebras	98
algorithm	120
algorithmic	81
algorithms	112
alias	107
aliases	88
aliasing	82
alibi	83
alien	120
alienate	81
alienated	99
alienating	82
alienation	94
aliens	110
alight	86
align	103
aligned	112
aligning	85
alignment	117
alignments	89
aligns	76
alike	114
alimony	76
alive	125
aliyah	72
alkali	92
alkalies	71
alkaline	96
alkaloid	81
alkaloids	86
all	173
allay	71
allegation	95
allegations	119
allege	88
alleged	128
allegedly	121
alleges	91
allegiance	109
allegiances	81
alleging	102
allegorical	94
allegories	75
allegory	93
allele	94
alleles	92
allergen	76
allergens	75
allergic	97
allergies	88
allergy	89
alleviate	101
alleviated	80
alleviating	78
alleviation	75
alley	101
alleys	86
alleyway	70
alliance	125
alliances	104
allied	119
allies	123
alligator	85
alligators	81
alliteration	70
alliterative	72
allocate	91
allocated	115
allocates	77
allocating	84
allocation	107
allocations	86
allotment	88
allotments	85
allotted	98
allow	142
allowable	87
allowance	99
allowances	90
allowed	146
allowing	137
allows	138
alloy	108
alloys	99
allude	83
alluded	94
alludes	94
alluding	89
allure	74
alluring	74
allusion	97
allusions	94
alluvial	95
alluvium	74
ally	115
allying	78
alma	102
almanac	78
almighty	72
almond	86
almonds	85
almost	148
alms	84
almshouses	74
aloft	88
alone	142
along	159
alongside	136
aloof	86
aloud	93
alpha	114
alphabet	116
alphabetic	84
alphabetical	98
alphabetically	91
alphabets	90
alphanumeric	80
alpine	107
already	144
alright	75
also	144
altar	115
altarpiece	87
altarpieces	76
altars	92
alter	114
alteration	100
alterations	106
altercation	93
altercations	70
altered	121
altering	102
alternate	125
alternated	95
alternately	100
alternates	90
alternating	111
alternation	84
alternations	73
alternative	135
alternatively	104
alternatives	108
alternator	81
alters	89
although	154
altimeter	76
altitude	124
altitudes	104
alto	96
altogether	114
altruism	81
altruistic	78
alum	85
alumina	82
aluminum	112
alumna	79
alumnae	78
alumni	119
alumnus	103
alveolar	93
alveoli	73
always	145
am	129
amalgam	87
amalgamate	77
amalgamated	107
amalgamating	73
amalgamation	105
amalgamations	71
amass	80
amassed	102
amassing	87
amateur	127
amateurish	71
amateurs	97
amazed	92
amazement	80
amazing	106
amazingly	82
amazon	70
ambassador	118
ambassadors	98
amber	96
ambiance	78
ambidextrous	71
ambience	80
ambient	107
ambiguities	80
ambiguity	100
ambiguous	107
ambiguously	73
ambition	106
ambitions	105
ambitious	114
ambivalence	79
ambivalent	86
ambulance	107
ambulances	90
ambulatory	81
ambush	106
ambushed	102
ambushes	84
ambushing	71
ameliorate	76
amenable	84
amend	96
amended	111
amending	85
amendment	114
amendments	107
amends	87
amenities	106
amenity	79
american	72
amiable	81
amicable	86
amicably	83
amid	106
amidships	85
amidst	103
amino	112
amir	78
ammo	81
ammonia	100
ammonium	93
ammunition	120
amnesia	93
amnesiac	74
amnesty	100
amok	70
among	155
amongst	130
amoral	78
amorous	79
amorphous	89
amount	152
amounted	105
amounting	94
amounts	125
amp	89
ampere	70
amperes	72
amphetamine	82
amphetamines	80
amphibian	88
amphibians	97
amphibious	109
amphitheater	89
amphora	71
ample	101
amplification	94
amplified	96
amplifier	105
amplifiers	102
amplifies	73
amplify	85
amplifying	76
amplitude	103
amplitudes	81
amply	76
amps	85
amputated	87
amputation	85
amulet	85
amulets	80
amuse	78
amused	88
amusement	108
amusements	74
amusing	95
an	187
anabolic	79
anachronism	76
anachronisms	71
anachronistic	83
anaerobic	90
anagram	83
anal	100
analgesia	75
analgesic	85
analgesics	74
analog	117
analogies	81
analogous	109
analogously	71
analogs	80
analogy	103
analyses	106
analysis	136
analyst	110
analysts	106
analytic	103
analytical	103
analytically	76
analytics	80
analyze	104
analyzed	107
analyzer	81
analyzers	75
analyzes	90
analyzing	101
anaphylaxis	72
anarchic	78
anarchism	96
anarchist	108
anarchists	98
anarchy	92
anathema	77
anatomic	74
anatomical	97
anatomically	79
anatomist	82
anatomy	106
ancestor	114
ancestors	116
ancestral	109
ancestries	76
ancestry	118
anchor	121
anchorage	92
anchorages	71
anchored	111
anchoring	91
anchorman	75
anchors	102
anchovies	71
ancient	141
anciently	73
ancients	80
ancillary	91
and	212
androgen	72
androgynous	78
android	91
androids	80
anecdotal	88
anecdote	89
anecdotes	93
anemia	95
anemone	73
anemones	70
anesthesia	92
anesthetic	86
anesthetics	72
aneurysm	85
aneurysms	73
anew	90
angel	107
angelic	83
angels	106
anger	114
angered	105
angering	79
angers	78
angina	79
angiography	73
angioplasty	72
angle	125
angled	95
angler	73
anglers	88
angles	113
anglicized	84
angling	84
anglophone	77
angrily	99
angry	117
angst	82
anguish	86
angular	108
aniline	72
animal	133
animal's	91
animals	136
animate	88
animated	127
animating	77
animation	121
animations	94
animator	97
animators	92
animatronic	75
anime	123
animism	72
animist	72
animistic	70
animosity	94
anion	79
anise	75
ankle	107
ankles	86
annals	93
annealing	78
annex	100
annexation	107
annexations	74
annexed	116
annexes	73
annexing	83
annihilate	81
annihilated	91
annihilating	73
annihilation	92
anniversaries	80
anniversary	128
annotated	89
annotation	80
annotations	86
announce	107
announced	149
announcement	118
announcements	100
announcer	112
announcers	94
announces	104
announcing	110
annoy	77
annoyance	91
annoyed	97
annoying	92
annoys	76
annual	142
annually	128
annuals	82
annuities	79
annuity	91
annul	74
annular	80
annulled	93
annulment	83
annulus	74
annum	98
anode	91
anointed	85
anointing	77
anomalies	94
anomalous	88
anomaly	97
anonymity	89
anonymous	112
anonymously	96
anorexia	83
another	157
another's	87
anoxic	73
answer	126
answerable	79
answered	113
answering	101
answers	113
ant	96
antagonism	87
antagonist	106
antagonistic	90
antagonists	96
ante	86
antebellum	83
antecedent	86
antecedents	84
antelope	86
antelopes	70
antenna	114
antennae	91
antennas	101
anterior	109
anteriorly	80
anthem	112
anthems	86
anthers	74
anthologies	100
anthologized	78
anthology	113
anthracite	81
anthrax	85
anthropogenic	83
anthropological	92
anthropologist	99
anthropologists	93
anthropology	106
anthropomorphic	94
anti	142
antiaircraft	87
antibacterial	79
antibiotic	94
antibiotics	99
antibodies	102
antibody	98
anticancer	71
anticipate	90
anticipated	113
anticipates	81
anticipating	90
anticipation	103
anticoagulant	74
anticonvulsant	74
antics	97
antidepressant	82
antidepressants	84
antidote	89
antifreeze	70
antifungal	74
antigen	99
antigenic	71
antigens	91
antihistamines	71
antimatter	81
antimicrobial	83
antimony	82
antioxidant	86
antioxidants	80
antipathy	82
antipodal	70
antipope	71
antipsychotic	77
antiquarian	90
antiquary	78
antiquated	86
antique	105
antiques	92
antiquities	94
antiquity	107
antisemitic	91
antisemitism	92
antiseptic	78
antislavery	71
antisocial	80
antisubmarine	93
antisymmetric	74
antitank	78
antithesis	83
antithetical	72
antitrust	90
antiviral	78
antivirus	75
antiwar	78
antler	75
antlers	83
ants	102
anus	87
anvil	82
anxieties	79
anxiety	108
anxious	100
anxiously	72
any	178
anybody	101
anymore	106
anyone	127
anyone's	76
anything	130
anytime	87
anyway	108
anywhere	118
aorist	73
aorta	85
aortic	89
apart	128
apartheid	106
apartment	126
apartments	120
apathetic	75
apathy	83
ape	91
aperture	103
apertures	78
apes	93
apex	104
aphasia	79
aphid	70
aphids	78
aphorism	71
aphorisms	76
aphrodisiac	72
apical	90
apiece	91
apnea	81
apocalypse	82
apocalyptic	97
apocryphal	91
apogee	82
apolitical	81
apologetic	79
apologetics	79
apologies	81
apologist	77
apologists	76
apologize	95
apologized	99
apologizes	92
apologizing	81
apology	105
apoplexy	73
apoptosis	92
apoptotic	75
apostasy	84
apostate	77
apostates	71
apostle	92
apostles	93
apostolate	71
apostolic	96
apostrophe	84
apothecary	79
apotheosis	71
appalled	88
appalling	85
appanage	72
apparatus	110
apparel	96
apparent	127
apparently	131
apparition	88
apparitions	82
appeal	127
appealed	114
appealing	104
appeals	111
appear	142
appearance	144
appearances	138
appeared	153
appearing	130
appears	144
appease	90
appeased	71
appeasement	81
appellant	71
appellate	97
appellation	94
appellations	73
append	72
appendage	78
appendages	86
appended	90
appendices	75
appendicitis	79
appendix	94
appetite	95
appetites	70
appetizer	71
applaud	73
applauded	90
applause	93
apple	107
apples	100
applet	73
appliance	93
appliances	102
applicability	85
applicable	110
applicant	98
applicant's	75
applicants	107
application	135
applications	134
applied	137
applies	117
apply	127
applying	115
appoint	109
appointed	148
appointee	84
appointees	86
appointing	99
appointment	127
appointments	108
appoints	96
apportioned	83
apportionment	79
appraisal	90
appraisals	72
appraised	75
appreciable	82
appreciably	73
appreciate	102
appreciated	107
appreciates	76
appreciating	76
appreciation	109
appreciative	80
apprehend	86
apprehended	94
apprehending	70
apprehension	87
apprehensive	82
apprentice	107
apprenticed	96
apprentices	89
apprenticeship	104
apprenticeships	74
approach	138
approachable	76
approached	124
approaches	123
approaching	115
approbation	75
appropriate	128
appropriated	98
appropriately	102
appropriateness	79
appropriating	74
appropriation	94
appropriations	89
approval	125
approvals	80
approve	107
approved	133
approves	86
approving	92
approx	105
approximant	74
approximate	110
approximated	92
approximately	145
approximates	82
approximating	80
approximation	107
approximations	88
apricot	77
apricots	73
apron	92
aprons	72
apse	92
apses	75
apt	89
aptitude	93
aptly	90
aqua	79
aquaculture	88
aquaria	78
aquarium	103
aquariums	82
aquatic	111
aqueduct	96
aqueducts	83
aqueous	96
aquifer	88
aquifers	82
arable	98
arachnids	72
arbiter	80
arbitrage	80
arbitrarily	95
arbitrary	112
arbitrate	71
arbitration	100
arbitrator	81
arbor	72
arboreal	92
arboretum	90
arc	117
arcade	113
arcades	93
arcane	81
arch	117
archaeological	119
archaeologically	72
archaeologist	80
archaeologists	104
archaeology	106
archaic	103
archangel	75
archbishop	107
archbishopric	82
archbishops	87
archdeacon	79
archdeaconry	72
archdiocese	96
arched	99
archenemy	71
archeological	100
archeologist	79
archeologists	80
archeology	83
archer	88
archers	94
archery	98
arches	107
archetypal	89
archetype	89
archetypes	84
archiepiscopal	74
arching	77
archipelago	105
architect	129
architect's	76
architects	116
architectural	124
architecturally	88
architecture	133
architectures	96
archival	97
archive	110
archived	93
archives	113
archiving	82
archivist	82
archway	81
arcing	73
arcs	96
arctic	90
arcuate	71
ardent	98
ardently	71
arduous	90
are	186
area	166
area's	111
areal	74
areas	152
aren't	102
arena	122
arena's	73
arenas	96
argent	95
argon	85
arguable	74
arguably	113
argue	121
argued	133
argues	122
arguing	116
argument	126
argumentation	79
argumentative	72
arguments	119
aria	90
arias	86
arid	108
arise	113
arisen	98
arises	109
arising	107
aristocracy	104
aristocrat	93
aristocratic	106
aristocrats	93
arithmetic	107
arithmetical	75
ark	83
arm	130
arm's	73
armada	78
armadillo	71
armament	109
armaments	92
armature	78
armband	79
armbands	72
armchair	75
armed	133
armies	123
armillary	70
arming	87
armistice	99
armor	118
armored	112
armorial	77
armors	70
armory	84
armpit	72
arms	138
army	145
army's	96
aroma	89
aromas	75
aromatic	100
arose	119
around	160
arpeggios	75
arraigned	74
arrange	107
arranged	129
arrangement	126
arrangements	120
arranger	102
arrangers	75
arranges	98
arranging	102
array	120
arrayed	78
arrays	100
arrears	82
arrest	126
arrested	134
arresting	95
arrests	106
arrhythmia	73
arrhythmias	74
arrival	131
arrivals	98
arrive	123
arrived	141
arrives	122
arriving	124
arrogance	89
arrogant	98
arrondissement	100
arrondissements	79
arrow	109
arrowhead	75
arrowheads	76
arrows	106
arsenal	98
arsenals	73
arsenic	95
arson	99
arsonist	71
art	148
art's	70
arterial	102
arteries	99
artery	109
artesian	75
artful	70
arthritis	98
arthropod	75
arthropods	88
article	139
articled	77
articles	133
articular	82
articulate	93
articulated	104
articulates	77
articulating	76
articulation	96
articulations	70
artifact	101
artifacts	117
artifice	70
artificial	122
artificially	98
artillery	127
artisan	86
artisans	98
artist	141
artist's	101
artiste	76
artistes	81
artistic	126
artistically	88
artistry	86
artists	142
arts	136
artwork	119
artworks	96
aryl	80
as	196
asbestos	95
ascend	95
ascendancy	87
ascendant	75
ascended	103
ascending	101
ascends	89
ascension	95
ascent	106
ascents	83
ascertain	92
ascertained	85
ascertaining	70
ascetic	92
asceticism	81
ascetics	77
ascribe	80
ascribed	102
ascribes	78
asexual	83
asexually	71
ash	109
ashamed	92
ashes	107
ashlar	78
ashore	109
ashram	84
aside	119
ask	122
asked	141
asking	122
asks	127
asleep	104
asp	78
asparagus	77
aspartame	72
aspect	124
aspects	131
aspen	80
asphalt	102
asphyxiation	76
aspirant	71
aspirated	92
aspiration	91
aspirations	102
aspire	83
aspired	87
aspires	80
aspirin	84
aspiring	101
ass	92
assailant	86
assailants	84
assailed	75
assassin	104
assassinate	102
assassinated	111
assassinating	79
assassination	120
assassinations	91
assassins	97
assault	127
assaulted	103
assaulting	93
assaults	103
assay	89
assays	82
assemblage	90
assemblages	80
assemble	102
assembled	120
assembler	82
assembles	82
assemblies	104
assembling	95
assembly	127
assent	91
assented	71
assert	106
asserted	113
asserting	99
assertion	103
assertions	93
assertive	83
asserts	107
asses	73
assess	108
assessed	109
assesses	81
assessing	97
assessment	118
assessments	100
assessor	80
assessors	72
asset	112
assets	125
assign	101
assigned	138
assigning	97
assignment	118
assignments	109
assigns	98
assimilate	88
assimilated	99
assimilating	75
assimilation	100
assist	126
assistance	129
assistant	135
assistants	105
assisted	125
assisting	110
assists	120
associate	123
associate's	77
associated	144
associates	113
associating	90
association	133
association's	81
associations	119
associative	91
assorted	93
assortment	97
assuage	71
assume	118
assumed	132
assumes	110
assuming	112
assumption	113
assumptions	107
assurance	99
assurances	88
assure	98
assured	108
assures	93
assuring	89
asterisk	88
asterism	80
astern	83
asteroid	107
asteroids	98
asthma	98
astonished	88
astonishing	94
astonishingly	74
astonishment	81
astounded	75
astounding	85
astral	85
astray	80
astride	82
astringent	74
astro	70
astrolabe	70
astrologer	85
astrologers	83
astrological	90
astrology	99
astronaut	102
astronauts	101
astronomer	107
astronomers	101
astronomical	109
astronomy	112
astrophysical	73
astrophysicist	76
astrophysics	85
astute	85
asylum	109
asylums	74
asymmetric	95
asymmetrical	89
asymmetry	86
asymptomatic	83
asymptotic	82
asymptotically	79
asynchronous	87
at	190
ataxia	79
ate	102
atelier	78
atheism	91
atheist	102
atheistic	77
atheists	85
atherosclerosis	81
athlete	116
athlete's	73
athletes	119
athletic	123
athleticism	78
athletics	116
atlas	89
atlases	74
atmosphere	125
atmospheres	85
atmospheric	112
atoll	95
atolls	84
atom	110
atomic	117
atoms	115
atonal	75
atone	77
atonement	89
atop	112
atria	72
atrium	96
atrocious	75
atrocities	101
atrocity	77
atrophy	86
atropine	72
attach	102
attached	131
attaches	91
attaching	94
attachment	110
attachments	91
attack	147
attacked	135
attacker	101
attacker's	71
attackers	103
attacking	123
attacks	137
attain	108
attainable	81
attainder	77
attained	115
attaining	100
attainment	93
attains	84
attainted	74
attempt	143
attempted	136
attempting	125
attempts	136
attend	132
attendance	123
attendant	102
attendants	96
attended	144
attendee	73
attendees	101
attending	126
attends	102
attention	139
attentions	87
attentive	81
attenuate	71
attenuated	81
attenuation	86
attest	87
attestation	76
attested	107
attesting	75
attests	81
attic	96
attics	90
attire	100
attired	71
attitude	121
attitudes	111
attorney	123
attorney's	80
attorneys	106
attract	119
attracted	128
attracting	111
attraction	122
attractions	117
attractive	118
attractiveness	85
attractor	70
attracts	111
attributable	93
attribute	108
attributed	127
attributes	116
attributing	86
attribution	94
attributions	78
attrition	90
attuned	74
atypical	93
auction	114
auctioned	94
auctioneer	75
auctions	92
audacious	81
audacity	74
audible	95
audience	136
audience's	84
audiences	121
audio	129
audiovisual	81
audit	103
audited	83
auditing	88
audition	109
auditioned	102
auditioning	86
auditions	97
auditor	93
auditorium	108
auditoriums	77
auditors	86
auditory	96
audits	86
augment	94
augmentation	86
augmented	105
augmenting	78
