wiki-full	8795443	yebaaoshan	耶巴奧山
wiki-initial	8795443	ybas	耶巴奧山
wiki-mixed	8795443	ybaashan	耶巴奧山
wiki-full	9446144	hutoushan	虎頭山
wiki-initial	9446144	hts	虎頭山
wiki-mixed	9446144	htous	虎頭山
wiki-full	1226496	guandaoshan	關刀山
wiki-initial	1226496	gds	關刀山
wiki-mixed	1226496	gdaos	關刀山
wiki-full	1384739	shuangfengshan	雙峰山
wiki-initial	1384739	sfs	雙峰山
wiki-mixed	1384739	sfengs	雙峰山
wiki-full	124661	xueshan	雪山
wiki-initial	124661	xs	雪山
wiki-mixed	124661	xshan	雪山
wiki-full	354815	xueshanbeifeng	雪山北峰
wiki-initial	354815	xsbf	雪山北峰
wiki-mixed	354815	xshanbfeng	雪山北峰
wiki-full	354857	touyingshan	頭鷹山
wiki-initial	354857	tys	頭鷹山
wiki-mixed	354857	tyings	頭鷹山
wiki-full	666579	niaozuishan	鳥嘴山
wiki-initial	666579	nzs	鳥嘴山
wiki-mixed	666579	nzuis	鳥嘴山
wiki-full	1219074	egongjishan	鵝公髻山
wiki-initial	1219074	egjs	鵝公髻山
wiki-mixed	1219074	egongjshan	鵝公髻山
wiki-full	6939088	lantanshan	蘭潭山
wiki-initial	6939088	lts	蘭潭山
wiki-mixed	6939088	ltans	蘭潭山
wiki-full	354860	sanchashan	三叉山
wiki-initial	354860	scs	三叉山
wiki-mixed	354860	schas	三叉山
wiki-full	1913289	jianaimeishan	加奈美山
wiki-initial	1913289	jnms	加奈美山
wiki-mixed	1913289	jnaimshan	加奈美山
wiki-full	129442	beidawushan	北大武山
wiki-initial	129442	bdws	北大武山
wiki-mixed	129442	bdawshan	北大武山
wiki-full	5306018	nandawushan	南大武山
wiki-initial	5306018	ndws	南大武山
wiki-mixed	5306018	ndawshan	南大武山
wiki-full	354826	xiangyangshan	向陽山
wiki-initial	354826	xys	向陽山
wiki-mixed	354826	xyangs	向陽山
wiki-full	356452	taguanshan	塔關山
wiki-initial	356452	tgs	塔關山
wiki-mixed	356452	tguans	塔關山
wiki-full	1913281	taimalishan	太麻里山
wiki-initial	1913281	tmls	太麻里山
wiki-mixed	1913281	tmalshan	太麻里山
wiki-full	356419	xiaoguanshan	小關山
wiki-initial	356419	xgs	小關山
wiki-mixed	356419	xguans	小關山
wiki-full	1913297	balangweishan	巴塱衛山
wiki-initial	1913297	blws	巴塱衛山
wiki-mixed	1913297	blangwshan	巴塱衛山
wiki-full	356519	bulakesangshan	布拉克桑山
wiki-initial	356519	blkss	布拉克桑山
wiki-mixed	356519	blaksangs	布拉克桑山
wiki-full	129561	xingangdashan	新港大山
wiki-initial	129561	xgds	新港大山
wiki-mixed	129561	xgangdshan	新港大山
wiki-full	1906536	nanshan	楠山
wiki-initial	1906536	ns	楠山
wiki-mixed	1906536	nshan	楠山
wiki-full	356475	hainuonanshan	海諾南山
wiki-initial	356475	hnns	海諾南山
wiki-mixed	356475	hnuonshan	海諾南山
wiki-full	1906560	huoshaoshan	火燒山
wiki-initial	1906560	hss	火燒山
wiki-mixed	1906560	hshaos	火燒山
wiki-full	884872	dulanshan	都蘭山
wiki-initial	884872	dls	都蘭山
wiki-mixed	884872	dlans	都蘭山
wiki-full	138014	guanshan	關山
wiki-initial	138014	gs	關山
wiki-mixed	138014	gshan	關山
wiki-full	356473	guanshanlingshan	關山嶺山
wiki-initial	356473	gsls	關山嶺山
wiki-mixed	356473	gshanlshan	關山嶺山
wiki-full	3933363	liyushan	鯉魚山
wiki-initial	3933363	lys	鯉魚山
wiki-mixed	3933363	lyus	鯉魚山
wiki-full	1178547	taliaokengxi	塔寮坑溪
wiki-initial	1178547	tlkx	塔寮坑溪
wiki-mixed	1178547	tliaokxi	塔寮坑溪
wiki-full	376345	hanxi	旱溪
wiki-initial	376345	hx	旱溪
wiki-mixed	376345	hxi	旱溪
wiki-full	696188	liuchuan	柳川
wiki-initial	696188	lc	柳川
wiki-mixed	696188	lchuan	柳川
wiki-full	3517345	chaitougangxi	柴頭港溪
wiki-initial	3517345	ctgx	柴頭港溪
wiki-mixed	3517345	ctougxi	柴頭港溪
wiki-full	3823382	shenaokengxi	深澳坑溪
wiki-initial	3823382	sakx	深澳坑溪
wiki-mixed	3823382	saokxi	深澳坑溪
wiki-full	3236104	yangliaoxi	羊寮溪
wiki-initial	3236104	ylx	羊寮溪
wiki-mixed	3236104	yliaox	羊寮溪
wiki-full	3979608	yinggexi	鶯歌溪
wiki-initial	3979608	ygx	鶯歌溪
wiki-mixed	3979608	ygex	鶯歌溪
wiki-full	813079	aizhiwei	愛之味
wiki-initial	813079	azw	愛之味
wiki-mixed	813079	azhiw	愛之味
wiki-full	5357007	daxiyangyinliao	大西洋飲料
wiki-initial	5357007	dxyyl	大西洋飲料
wiki-mixed	5357007	dxiyyinl	大西洋飲料
wiki-full	3159847	jiujinshiye	久津實業
wiki-initial	3159847	jjsy	久津實業
wiki-mixed	3159847	jjinsye	久津實業
wiki-full	281283	heisong	黑松
wiki-initial	281283	hs	黑松
wiki-mixed	281283	hsong	黑松
wiki-full	1528902	yimeishipin	義美食品
wiki-initial	1528902	ymsp	義美食品
wiki-mixed	1528902	ymeispin	義美食品
wiki-full	3511675	nanyashipin	南亞食品
wiki-initial	3511675	nysp	南亞食品
wiki-mixed	3511675	nyaspin	南亞食品
wiki-full	5692979	taiwandiyishenghuakeji	台灣第一生化科技
wiki-initial	5692979	twdyshkj	台灣第一生化科技
wiki-mixed	5692979	twandyishuakji	台灣第一生化科技
wiki-full	5260830	taishanqiye	泰山企業
wiki-initial	5260830	tsqy	泰山企業
wiki-mixed	5260830	tshanqye	泰山企業
wiki-full	12708	tongyiqiye	統一企業
wiki-initial	12708	tyqy	統一企業
wiki-mixed	12708	tyiqye	統一企業
wiki-full	5383704	yangleduogongsi	養樂多公司
wiki-initial	5383704	yldgs	養樂多公司
wiki-mixed	5383704	yledgongs	養樂多公司
wiki-full	4251137	dengyigerenkafei	等一個人咖啡
wiki-initial	4251137	dygrkf	等一個人咖啡
wiki-mixed	4251137	dyigrenkfei	等一個人咖啡
wiki-full	435967	gukengkafei	古坑咖啡
wiki-initial	435967	gkkf	古坑咖啡
wiki-mixed	435967	gkengkfei	古坑咖啡
wiki-full	3539011	dongshankafei	東山咖啡
wiki-initial	3539011	dskf	東山咖啡
wiki-mixed	3539011	dshankfei	東山咖啡
wiki-full	1441170	xinjinggengjilang	新井耕吉郎
wiki-initial	1441170	xjgjl	新井耕吉郎
wiki-mixed	1441170	xjinggjil	新井耕吉郎
wiki-full	64420	dongdingwulongcha	凍頂烏龍茶
wiki-initial	64420	ddwlc	凍頂烏龍茶
wiki-mixed	64420	ddingwlongc	凍頂烏龍茶
wiki-full	162793	molihuacha	茉莉花茶
wiki-initial	162793	mlhc	茉莉花茶
wiki-mixed	162793	mlihcha	茉莉花茶
wiki-full	675203	baozhongcha	包種茶
wiki-initial	675203	bzc	包種茶
wiki-mixed	675203	bzhongc	包種茶
wiki-full	3161290	taiwanwulongcha	台灣烏龍茶
wiki-initial	3161290	twwlc	台灣烏龍茶
wiki-mixed	3161290	twanwlongc	台灣烏龍茶
wiki-full	64429	dongfangmeirencha	東方美人茶
wiki-initial	64429	dfmrc	東方美人茶
wiki-mixed	64429	dfangmrenc	東方美人茶
wiki-full	3629987	lishancha	梨山茶
wiki-initial	3629987	lsc	梨山茶
wiki-mixed	3629987	lshanc	梨山茶
wiki-full	9157727	shuishaliancha	水沙連茶
wiki-initial	9157727	sslc	水沙連茶
wiki-mixed	9157727	sshalcha	水沙連茶
wiki-full	142504	hainigenlvcha	海尼根綠茶
wiki-initial	142504	hnglc	海尼根綠茶
wiki-mixed	142504	hniglvc	海尼根綠茶
wiki-full	4113297	fulucha	福鹿茶
wiki-initial	4113297	flc	福鹿茶
wiki-mixed	4113297	fluc	福鹿茶
wiki-full	56429	taiwancha	臺灣茶
wiki-initial	56429	twc	臺灣茶
wiki-mixed	56429	twanc	臺灣茶
wiki-full	9140569	taiwantieguanyin	臺灣鐵觀音
wiki-initial	9140569	twtgy	臺灣鐵觀音
wiki-mixed	9140569	twantguany	臺灣鐵觀音
wiki-full	124718	taiwangaoshancha	臺灣高山茶
wiki-initial	124718	twgsc	臺灣高山茶
wiki-mixed	124718	twangshanc	臺灣高山茶
wiki-full	9159702	taiwanlongjingcha	臺灣龍井茶
wiki-initial	9159702	twljc	臺灣龍井茶
wiki-mixed	9159702	twanljingc	臺灣龍井茶
wiki-full	9303254	nongyebuchajiyinliaozuowugailiangchangzhongbufenchang	農業部茶及飲料作物改良場中部分場
wiki-initial	9303254	nybcjylzwglczbfc	農業部茶及飲料作物改良場中部分場
wiki-mixed	9303254	nyebchajyinlzuowgailchangzbufchang	農業部茶及飲料作物改良場中部分場
wiki-full	8032068	nongyebuchajiyinliaozuowugailiangchangdongbufenchang	農業部茶及飲料作物改良場東部分場
wiki-initial	8032068	nybcjylzwglcdbfc	農業部茶及飲料作物改良場東部分場
wiki-mixed	8032068	nyebchajyinlzuowgailchangdbufchang	農業部茶及飲料作物改良場東部分場
wiki-full	753814	shandianwuqishi	閃電五騎士
wiki-initial	753814	sdwqs	閃電五騎士
wiki-mixed	753814	sdianwqis	閃電五騎士
wiki-full	3186308	bianshen	變身
wiki-initial	3186308	bs	變身
wiki-mixed	3186308	bshen	變身
wiki-full	755877	shandianqishidazhandiyujuntuan	閃電騎士大戰地獄軍團
wiki-initial	755877	sdqsdzdyjt	閃電騎士大戰地獄軍團
wiki-mixed	755877	sdianqshidzhandyujtuan	閃電騎士大戰地獄軍團
wiki-full	571571	zhanshen	戰神
wiki-initial	571571	zs	戰神
wiki-mixed	571571	zshen	戰神
wiki-full	4674639	jinbawang	金霸王
wiki-initial	4674639	jbw	金霸王
wiki-mixed	4674639	jbaw	金霸王
wiki-full	5740683	huajiananhai	花甲男孩
wiki-initial	5740683	hjnh	花甲男孩
wiki-mixed	5740683	hjianhai	花甲男孩
wiki-full	4793557	xiaofengshen	小封神
wiki-initial	4793557	xfs	小封神
wiki-mixed	4793557	xfengs	小封神
wiki-full	5352499	baishuihuchunmeng	白水湖春夢
wiki-initial	5352499	bshcm	白水湖春夢
wiki-mixed	5352499	bshuihchunm	白水湖春夢
wiki-full	9122780	guidifang	鬼地方
wiki-initial	9122780	gdf	鬼地方
wiki-mixed	9122780	gdif	鬼地方
wiki-full	185308	kongquesenlin	孔雀森林
wiki-initial	185308	kqsl	孔雀森林
wiki-mixed	185308	kqueslin	孔雀森林
wiki-full	1692906	junquan	軍犬
wiki-initial	1692906	jq	軍犬
wiki-mixed	1692906	jquan	軍犬
wiki-full	1156693	fengziwuyu	風姿物語
wiki-initial	1156693	fzwy	風姿物語
wiki-mixed	1156693	fziwyu	風姿物語
wiki-full	5480647	zuobiyishu	作弊藝術
wiki-initial	5480647	zbys	作弊藝術
wiki-mixed	5480647	zbiyshu	作弊藝術
wiki-full	1121732	feiguanyingxiong	非關英雄
wiki-initial	1121732	fgyx	非關英雄
wiki-mixed	1121732	fguanyxiong	非關英雄
wiki-full	7906116	zhanlanlaolong	湛藍牢籠
wiki-initial	7906116	zlll	湛藍牢籠
wiki-mixed	7906116	zlanllong	湛藍牢籠
wiki-full	4120358	yugangjilong	雨港基隆
wiki-initial	4120358	ygjl	雨港基隆
wiki-mixed	4120358	ygangjlong	雨港基隆
wiki-full	953397	wumingqishi	吾命騎士
wiki-initial	953397	wmqs	吾命騎士
wiki-mixed	953397	wmingqshi	吾命騎士
wiki-full	974966	teshuchuanshuo	特殊傳說
wiki-initial	974966	tscs	特殊傳說
wiki-mixed	974966	tshucshuo	特殊傳說
wiki-full	1195895	yaojingxiang	妖精鄉
wiki-initial	1195895	yjx	妖精鄉
wiki-mixed	1195895	yjingx	妖精鄉
wiki-full	1195846	yinglongzang	罌籠葬
wiki-initial	1195846	ylz	罌籠葬
wiki-mixed	1195846	ylongz	罌籠葬
wiki-full	2912375	zizhihun	字之魂
wiki-initial	2912375	zzh	字之魂
wiki-mixed	2912375	zzhih	字之魂
wiki-full	6766431	fuchengshaonv	府城少女
wiki-initial	6766431	fcsn	府城少女
wiki-mixed	6766431	fchengsnv	府城少女
wiki-full	1597811	haohanzhixi	浩瀚之錫
wiki-initial	1597811	hhzx	浩瀚之錫
wiki-mixed	1597811	hhanzxi	浩瀚之錫
wiki-full	613302	xiangqianzou	向前走
wiki-initial	613302	xqz	向前走
wiki-mixed	613302	xqianz	向前走
wiki-full	5175379	mamaqingniyebaozhong	媽媽請你也保重
wiki-initial	5175379	mmqnybz	媽媽請你也保重
wiki-mixed	5175379	mmaqniybaoz	媽媽請你也保重
wiki-full	3748302	jiahou	家後
wiki-initial	3748302	jh	家後
wiki-mixed	3748302	jhou	家後
wiki-full	3916592	daoyutianguang	島嶼天光
wiki-initial	3916592	dytg	島嶼天光
wiki-mixed	3916592	dyutguang	島嶼天光
wiki-full	1498015	woaiyuyehua	我愛雨夜花
wiki-initial	1498015	wayyh	我愛雨夜花
wiki-mixed	1498015	waiyyeh	我愛雨夜花
wiki-full	4298834	luoyusheng	落雨聲
wiki-initial	4298834	lys	落雨聲
wiki-mixed	4298834	lyus	落雨聲
wiki-full	103887	yuyehua	雨夜花
wiki-initial	103887	yyh	雨夜花
wiki-mixed	103887	yyeh	雨夜花
wiki-full	5938115	xiyangzhige	夕陽之歌
wiki-initial	5938115	xyzg	夕陽之歌
wiki-mixed	5938115	xyangzge	夕陽之歌
