wiki-mixed	8562053	fguo	粉粿
wiki-full	675180	yuguo	芋粿
wiki-initial	675180	yg	芋粿
wiki-mixed	675180	yguo	芋粿
wiki-full	621432	gaozha	糕渣
wiki-initial	621432	gz	糕渣
wiki-mixed	621432	gzha	糕渣
wiki-full	734754	tangbushuai	糖不甩
wiki-initial	734754	tbs	糖不甩
wiki-mixed	734754	tbus	糖不甩
wiki-full	9435171	tangcong	糖蔥
wiki-initial	9435171	tc	糖蔥
wiki-mixed	9435171	tcong	糖蔥
wiki-full	285939	tangcongbing	糖蔥餅
wiki-initial	285939	tcb	糖蔥餅
wiki-mixed	285939	tcongb	糖蔥餅
wiki-full	914076	xindingban	新丁粄
wiki-initial	914076	xdb	新丁粄
wiki-mixed	914076	xdingb	新丁粄
wiki-full	895495	hongyouchaoshou	紅油抄手
wiki-initial	895495	hycs	紅油抄手
wiki-mixed	895495	hyoucshou	紅油抄手
wiki-full	556997	yangrougeng	羊肉羹
wiki-initial	556997	yrg	羊肉羹
wiki-mixed	556997	yroug	羊肉羹
wiki-full	732567	yangza	羊雜
wiki-initial	732567	yz	羊雜
wiki-mixed	732567	yza	羊雜
wiki-full	913378	fushuishimuyugeng	浮水虱目魚羹
wiki-initial	913378	fssmyg	浮水虱目魚羹
wiki-mixed	913378	fshuismuygeng	浮水虱目魚羹
wiki-full	556677	rougeng	肉羹
wiki-initial	556677	rg	肉羹
wiki-mixed	556677	rgeng	肉羹
wiki-full	7042170	rousao	肉臊
wiki-initial	7042170	rs	肉臊
wiki-mixed	7042170	rsao	肉臊
wiki-full	359488	rousaofan	肉臊飯
wiki-initial	359488	rsf	肉臊飯
wiki-mixed	359488	rsaof	肉臊飯
wiki-full	598321	dangan	膽肝
wiki-initial	598321	dg	膽肝
wiki-mixed	598321	dgan	膽肝
wiki-full	580820	huazhigeng	花枝羹
wiki-initial	580820	hzg	花枝羹
wiki-mixed	580820	hzhig	花枝羹
wiki-full	9030981	huaxijietainandanzaimian	華西街台南擔仔麵
wiki-initial	9030981	hxjtndzm	華西街台南擔仔麵
wiki-mixed	9030981	hxijtaindanzmian	華西街台南擔仔麵
wiki-full	914261	congbing	蔥餅
wiki-initial	914261	cb	蔥餅
wiki-mixed	914261	cbing	蔥餅
wiki-full	914602	ezisu	蚵仔酥
wiki-initial	914602	ezs	蚵仔酥
wiki-mixed	914602	ezis	蚵仔酥
wiki-full	35030	ezimianxian	蚵仔麵線
wiki-initial	35030	ezmx	蚵仔麵線
wiki-mixed	35030	ezimxian	蚵仔麵線
wiki-full	580993	xiarengeng	蝦仁羹
wiki-initial	580993	xrg	蝦仁羹
wiki-mixed	580993	xreng	蝦仁羹
wiki-full	5974607	xiarenfan	蝦仁飯
wiki-initial	5974607	xrf	蝦仁飯
wiki-mixed	5974607	xrenf	蝦仁飯
wiki-full	377112	xiduoshi	西多士
wiki-initial	377112	xds	西多士
wiki-mixed	377112	xduos	西多士
wiki-full	1464164	xilurou	西魯肉
wiki-initial	1464164	xlr	西魯肉
wiki-mixed	1464164	xlur	西魯肉
wiki-full	621477	shenkengdoufu	深坑豆腐
wiki-initial	621477	skdf	深坑豆腐
wiki-mixed	621477	skengdfu	深坑豆腐
wiki-full	912487	douqiangeng	豆簽羹
wiki-initial	912487	dqg	豆簽羹
wiki-mixed	912487	dqiang	豆簽羹
wiki-full	402121	zhudachang	豬大腸
wiki-initial	402121	zdc	豬大腸
wiki-mixed	402121	zdac	豬大腸
wiki-full	6079725	maozhangshao	貓掌燒
wiki-initial	6079725	mzs	貓掌燒
wiki-mixed	6079725	mzhangs	貓掌燒
wiki-full	206407	maoshumian	貓鼠麵
wiki-initial	206407	msm	貓鼠麵
wiki-mixed	206407	mshum	貓鼠麵
wiki-full	293463	gongwan	貢丸
wiki-initial	293463	gw	貢丸
wiki-mixed	293463	gwan	貢丸
wiki-full	384065	yangchunmian	陽春麵
wiki-initial	384065	ycm	陽春麵
wiki-mixed	384065	ychunm	陽春麵
wiki-full	525203	jijuan	雞卷
wiki-initial	525203	jj	雞卷
wiki-mixed	525203	jjuan	雞卷
wiki-full	1221569	jipigu	雞屁股
wiki-initial	1221569	jpg	雞屁股
wiki-mixed	1221569	jpig	雞屁股
wiki-full	584349	feidie	飛碟
wiki-initial	584349	fd	飛碟
wiki-mixed	584349	fdie	飛碟
wiki-full	6292718	shiyongxishaonv	食用系少女
wiki-initial	6292718	syxsn	食用系少女
wiki-mixed	6292718	syongxshaon	食用系少女
wiki-full	428423	niushebing	牛舌餅
wiki-initial	428423	nsb	牛舌餅
wiki-mixed	428423	nsheb	牛舌餅
wiki-full	5256183	xianguangbing	鹹光餅
wiki-initial	5256183	xgb	鹹光餅
wiki-mixed	5256183	xguangb	鹹光餅
wiki-full	914594	yusu	魚酥
wiki-initial	914594	ys	魚酥
wiki-mixed	914594	ysu	魚酥
wiki-full	8266439	yaroufan	鴨肉飯
wiki-initial	8266439	yrf	鴨肉飯
wiki-mixed	8266439	yrouf	鴨肉飯
wiki-full	598725	xianzhurou	鹹豬肉
wiki-initial	598725	xzr	鹹豬肉
wiki-mixed	598725	xzhur	鹹豬肉
wiki-full	914144	yanshuiji	鹽水雞
wiki-initial	914144	ysj	鹽水雞
wiki-mixed	914144	yshuij	鹽水雞
wiki-full	914004	mayouji	麻油雞
wiki-initial	914004	myj	麻油雞
wiki-mixed	914004	myouj	麻油雞
wiki-full	621936	heimaobao	黑貓包
wiki-initial	621936	hmb	黑貓包
wiki-mixed	621936	hmaob	黑貓包
wiki-full	3023875	wumaoxingjinqu	烏貓行進曲
wiki-initial	3023875	wmxjq	烏貓行進曲
wiki-mixed	3023875	wmaoxjinq	烏貓行進曲
wiki-full	458467	shaorouzong	燒肉粽
wiki-initial	458467	srz	燒肉粽
wiki-mixed	458467	srouz	燒肉粽
wiki-full	4788505	qianwangge	牽亡歌
wiki-initial	4788505	qwg	牽亡歌
wiki-mixed	4788505	qwangg	牽亡歌
wiki-full	4307323	baimudan	白牡丹
wiki-initial	4307323	bmd	白牡丹
wiki-mixed	4307323	bmud	白牡丹
wiki-full	5580705	qiufengyeyu	秋風夜雨
wiki-initial	5580705	qfyy	秋風夜雨
wiki-mixed	5580705	qfengyyu	秋風夜雨
wiki-full	8460251	lvseqishengshangtian	綠色旗升上天
wiki-initial	8460251	lsqsst	綠色旗升上天
wiki-mixed	8460251	lseqshengstian	綠色旗升上天
wiki-full	1832126	meilidao	美麗島
wiki-initial	1832126	mld	美麗島
wiki-mixed	1832126	mlid	美麗島
wiki-full	4463940	taidongren	臺東人
wiki-initial	4463940	tdr	臺東人
wiki-mixed	4463940	tdongr	臺東人
wiki-full	5175386	bupowang	補破網
wiki-initial	5175386	bpw	補破網
wiki-mixed	5175386	bpow	補破網
wiki-full	660164	tiaowushidai	跳舞時代
wiki-initial	660164	twsd	跳舞時代
wiki-mixed	660164	twusdai	跳舞時代
wiki-full	1295431	nongcunqu	農村曲
wiki-initial	1295431	ncq	農村曲
wiki-mixed	1295431	ncunq	農村曲
wiki-full	4302493	qingchunling	青春嶺
wiki-initial	4302493	qcl	青春嶺
wiki-mixed	4302493	qchunl	青春嶺
wiki-full	6102662	yanchengquzhang	鹽埕區長
wiki-initial	6102662	ycqz	鹽埕區長
wiki-mixed	6102662	ychengqzhang	鹽埕區長
wiki-full	3168161	luchangdashan	鹿場大山
wiki-initial	3168161	lcds	鹿場大山
wiki-mixed	3168161	lchangdshan	鹿場大山
