taiwan-initial	full	xxt
taiwan-initial	typing-half	x
taiwan-initial	typing-first	x
taiwan-initial	full	lcpz
taiwan-initial	typing-half	lc
taiwan-initial	typing-first	l
taiwan-initial	full	jdx
taiwan-initial	typing-half	j
taiwan-initial	typing-first	j
taiwan-initial	full	an
taiwan-initial	typing-half	a
taiwan-initial	typing-first	a
taiwan-initial	full	nhzs
taiwan-initial	typing-half	nh
taiwan-initial	typing-first	n
taiwan-initial	full	njlpb
taiwan-initial	typing-half	nj
taiwan-initial	typing-first	n
taiwan-initial	full	pzc
taiwan-initial	typing-half	p
taiwan-initial	typing-first	p
taiwan-initial	full	twbdh
taiwan-initial	typing-half	tw
taiwan-initial	typing-first	t
taiwan-initial	full	ygtq
taiwan-initial	typing-half	yg
taiwan-initial	typing-first	y
taiwan-initial	full	twlmj
taiwan-initial	typing-half	tw
taiwan-initial	typing-first	t
taiwan-mixed-left	full	xjianz
taiwan-mixed-left	typing-half	xji
taiwan-mixed-left	typing-first	x
taiwan-mixed-left	full	mshaim
taiwan-mixed-left	typing-half	msh
taiwan-mixed-left	typing-first	m
taiwan-mixed-left	full	plaixxiongbtiann
taiwan-mixed-left	typing-half	plaixxio
taiwan-mixed-left	typing-first	p
taiwan-mixed-left	full	hrui
taiwan-mixed-left	typing-half	hr
taiwan-mixed-left	typing-first	h
taiwan-mixed-left	full	gshanlliu
taiwan-mixed-left	typing-half	gsha
taiwan-mixed-left	typing-first	g
taiwan-mixed-left	full	gmeiyshengdwubhuq
taiwan-mixed-left	typing-half	gmeiyshe
taiwan-mixed-left	typing-first	g
taiwan-mixed-left	full	schaj
taiwan-mixed-left	typing-half	sc
taiwan-mixed-left	typing-first	s
taiwan-mixed-left	full	nfangs
taiwan-mixed-left	typing-half	nfa
taiwan-mixed-left	typing-first	n
taiwan-mixed-left	full	yweiy
taiwan-mixed-left	typing-half	yw
taiwan-mixed-left	typing-first	y
taiwan-mixed-left	full	mdou
taiwan-mixed-left	typing-half	md
taiwan-mixed-left	typing-first	m
taiwan-mixed-left	full	fsheny
taiwan-mixed-left	typing-half	fsh
taiwan-mixed-left	typing-first	f
taiwan-mixed-left	full	liey
taiwan-mixed-left	typing-half	li
taiwan-mixed-left	typing-first	l
taiwan-mixed-left	full	ymaoz
taiwan-mixed-left	typing-half	ym
taiwan-mixed-left	typing-first	y
taiwan-mixed-left	full	xdaoy
taiwan-mixed-left	typing-half	xd
taiwan-mixed-left	typing-first	x
taiwan-mixed-left	full	wlaityamzubwug
taiwan-mixed-left	typing-half	wlaitya
taiwan-mixed-left	typing-first	w
taiwan-mixed-left	full	yqicxian
taiwan-mixed-left	typing-half	yqic
taiwan-mixed-left	typing-first	y
taiwan-mixed-right	full	haohzhix
taiwan-mixed-right	typing-half	haoh
taiwan-mixed-right	typing-first	h
taiwan-mixed-right	full	zhuangqming
taiwan-mixed-right	typing-half	zhuan
taiwan-mixed-right	typing-first	z
taiwan-mixed-right	full	maoyguang
taiwan-mixed-right	typing-half	maoy
taiwan-mixed-right	typing-first	m
taiwan-mixed-right	full	alshany
taiwan-mixed-right	typing-half	als
taiwan-mixed-right	typing-first	a
taiwan-mixed-right	full	jiangzfeng
taiwan-mixed-right	typing-half	jiang
taiwan-mixed-right	typing-first	j
taiwan-mixed-right	full	huangztang
taiwan-mixed-right	typing-half	huang
taiwan-mixed-right	typing-first	h
taiwan-mixed-right	full	linzgeng
taiwan-mixed-right	typing-half	linz
taiwan-mixed-right	typing-first	l
taiwan-mixed-right	full	niey
taiwan-mixed-right	typing-half	ni
taiwan-mixed-right	typing-first	n
taiwan-mixed-right	full	jinmwang
taiwan-mixed-right	typing-half	jinm
taiwan-mixed-right	typing-first	j
taiwan-mixed-right	full	lubyun
taiwan-mixed-right	typing-half	lub
taiwan-mixed-right	typing-first	l
taiwan-mixed-right	full	wumkun
taiwan-mixed-right	typing-half	wum
taiwan-mixed-right	typing-first	w
taiwan-mixed-right	full	yangsjun
taiwan-mixed-right	typing-half	yang
taiwan-mixed-right	typing-first	y
taiwan-mixed-right	full	taojying
taiwan-mixed-right	typing-half	taoj
taiwan-mixed-right	typing-first	t
taiwan-mixed-right	full	gaosliu
taiwan-mixed-right	typing-half	gao
taiwan-mixed-right	typing-first	g
taiwan-mixed-right	full	chaiwlang
taiwan-mixed-right	typing-half	chai
taiwan-mixed-right	typing-first	c
taiwan-mixed-right	full	qizpiaop
taiwan-mixed-right	typing-half	qizp
taiwan-mixed-right	typing-first	q
taiwan-prefix	full	line
taiwan-prefix	typing-half	li
taiwan-prefix	typing-first	l
taiwan-prefix	full	lumanme
taiwan-prefix	typing-half	lum
taiwan-prefix	typing-first	l
taiwan-prefix	full	taiwanmajiachu
taiwan-prefix	typing-half	taiwanm
taiwan-prefix	typing-first	t
taiwan-prefix	full	wuxuwe
taiwan-prefix	typing-half	wux
taiwan-prefix	typing-first	w
taiwan-prefix	full	taipingrongyuguominzhiji
taiwan-prefix	typing-half	taipingrongy
taiwan-prefix	typing-first	t
taiwan-prefix	full	linzhiyin
taiwan-prefix	typing-half	linz
taiwan-prefix	typing-first	l
taiwan-prefix	full	yaojihu
taiwan-prefix	typing-half	yao
taiwan-prefix	typing-first	y
taiwan-prefix	full	taiwanmeishizha
taiwan-prefix	typing-half	taiwanm
taiwan-prefix	typing-first	t
taiwan-prefix	full	chenguodon
taiwan-prefix	typing-half	cheng
taiwan-prefix	typing-first	c
taiwan-prefix	full	donghuifan
taiwan-prefix	typing-half	dongh
taiwan-prefix	typing-first	d
taiwan-prefix	full	xinshijixinshidaishixua
taiwan-prefix	typing-half	xinshijixin
taiwan-prefix	typing-first	x
taiwan-prefix	full	chenjinfan
taiwan-prefix	typing-half	chenj
taiwan-prefix	typing-first	c
taiwan-prefix	full	qiaorucaidiefeifeife
taiwan-prefix	typing-half	qiaorucaid
taiwan-prefix	typing-first	q
taiwan-prefix	full	zhangxianzh
taiwan-prefix	typing-half	zhang
taiwan-prefix	typing-first	z
taiwan-prefix	full	zuozhenre
taiwan-prefix	typing-half	zuoz
taiwan-prefix	typing-first	z
taiwan-prefix	full	zhuoshengl
taiwan-prefix	typing-half	zhuos
taiwan-prefix	typing-first	z
zh-dev-full	full	shixue
zh-dev-full	typing-half	shi
zh-dev-full	typing-first	s
zh-dev-full	full	liwupu
zh-dev-full	typing-half	liw
zh-dev-full	typing-first	l
zh-dev-full	full	shuji
zh-dev-full	typing-half	sh
zh-dev-full	typing-first	s
zh-dev-full	full	shuangfengtuo
zh-dev-full	typing-half	shuang
zh-dev-full	typing-first	s
zh-dev-full	full	junfang
zh-dev-full	typing-half	jun
zh-dev-full	typing-first	j
zh-dev-full	full	hefa
zh-dev-full	typing-half	he
zh-dev-full	typing-first	h
zh-dev-full	full	hou
zh-dev-full	typing-half	h
zh-dev-full	typing-first	h
zh-dev-full	full	jilu
zh-dev-full	typing-half	ji
zh-dev-full	typing-first	j
zh-dev-full	full	jiesan
zh-dev-full	typing-half	jie
zh-dev-full	typing-first	j
zh-dev-full	full	shufu
zh-dev-full	typing-half	sh
zh-dev-full	typing-first	s
zh-dev-full	full	putong
zh-dev-full	typing-half	put
zh-dev-full	typing-first	p
zh-dev-full	full	shixing
zh-dev-full	typing-half	shi
zh-dev-full	typing-first	s
zh-dev-full	full	dizhen
zh-dev-full	typing-half	diz
zh-dev-full	typing-first	d
zh-dev-full	full	fenzhong
zh-dev-full	typing-half	fenz
zh-dev-full	typing-first	f
zh-dev-full	full	yinger
zh-dev-full	typing-half	yin
zh-dev-full	typing-first	y
zh-dev-full	full	minxiong
zh-dev-full	typing-half	minx
zh-dev-full	typing-first	m
zh-dev-initial	full	tt
zh-dev-initial	typing-half	t
zh-dev-initial	typing-first	t
zh-dev-initial	full	ltw
zh-dev-initial	typing-half	l
zh-dev-initial	typing-first	l
zh-dev-initial	full	tp
zh-dev-initial	typing-half	t
zh-dev-initial	typing-first	t
zh-dev-initial	full	as
zh-dev-initial	typing-half	a
zh-dev-initial	typing-first	a
zh-dev-initial	full	sd
zh-dev-initial	typing-half	s
zh-dev-initial	typing-first	s
zh-dev-initial	full	kkkl
zh-dev-initial	typing-half	kk
zh-dev-initial	typing-first	k
zh-dev-initial	full	mm
zh-dev-initial	typing-half	m
zh-dev-initial	typing-first	m
zh-dev-initial	full	mx
zh-dev-initial	typing-half	m
zh-dev-initial	typing-first	m
zh-dev-initial	full	ss
zh-dev-initial	typing-half	s
zh-dev-initial	typing-first	s
zh-dev-initial	full	qz
zh-dev-initial	typing-half	q
zh-dev-initial	typing-first	q
zh-dev-initial	full	bj
zh-dev-initial	typing-half	b
zh-dev-initial	typing-first	b
zh-dev-initial	full	zr
zh-dev-initial	typing-half	z
zh-dev-initial	typing-first	z
zh-dev-initial	full	xq
zh-dev-initial	typing-half	x
zh-dev-initial	typing-first	x
zh-dev-initial	full	eyht
zh-dev-initial	typing-half	ey
zh-dev-initial	typing-first	e
zh-dev-initial	full	heb
zh-dev-initial	typing-half	h
zh-dev-initial	typing-first	h
zh-dev-initial	full	fl
zh-dev-initial	typing-half	f
zh-dev-initial	typing-first	f
zh-dev-mixed-left	full	pian
zh-dev-mixed-left	typing-half	pi
zh-dev-mixed-left	typing-first	p
zh-dev-mixed-left	full	gongs
zh-dev-mixed-left	typing-half	go
zh-dev-mixed-left	typing-first	g
zh-dev-mixed-left	full	moxge
zh-dev-mixed-left	typing-half	mo
zh-dev-mixed-left	typing-first	m
zh-dev-mixed-left	full	guit
zh-dev-mixed-left	typing-half	gu
zh-dev-mixed-left	typing-first	g
zh-dev-mixed-left	full	cunf
zh-dev-mixed-left	typing-half	cu
zh-dev-mixed-left	typing-first	c
zh-dev-mixed-left	full	na
zh-dev-mixed-left	typing-half	n
zh-dev-mixed-left	typing-first	n
zh-dev-mixed-left	full	minz
zh-dev-mixed-left	typing-half	mi
zh-dev-mixed-left	typing-first	m
zh-dev-mixed-left	full	sai
zh-dev-mixed-left	typing-half	s
zh-dev-mixed-left	typing-first	s
zh-dev-mixed-left	full	minx
zh-dev-mixed-left	typing-half	mi
zh-dev-mixed-left	typing-first	m
zh-dev-mixed-left	full	qingd
zh-dev-mixed-left	typing-half	qi
zh-dev-mixed-left	typing-first	q
zh-dev-mixed-left	full	buh
zh-dev-mixed-left	typing-half	b
zh-dev-mixed-left	typing-first	b
zh-dev-mixed-left	full	jic
zh-dev-mixed-left	typing-half	j
zh-dev-mixed-left	typing-first	j
zh-dev-mixed-left	full	shoux
zh-dev-mixed-left	typing-half	sh
zh-dev-mixed-left	typing-first	s
zh-dev-mixed-left	full	fut
zh-dev-mixed-left	typing-half	f
zh-dev-mixed-left	typing-first	f
zh-dev-mixed-left	full	key
zh-dev-mixed-left	typing-half	k
zh-dev-mixed-left	typing-first	k
zh-dev-mixed-left	full	chur
zh-dev-mixed-left	typing-half	ch
zh-dev-mixed-left	typing-first	c
zh-dev-mixed-right	full	cyuan
zh-dev-mixed-right	typing-half	cy
zh-dev-mixed-right	typing-first	c
zh-dev-mixed-right	full	zchu
zh-dev-mixed-right	typing-half	zc
zh-dev-mixed-right	typing-first	z
zh-dev-mixed-right	full	tchang
zh-dev-mixed-right	typing-half	tch
zh-dev-mixed-right	typing-first	t
zh-dev-mixed-right	full	tjing
zh-dev-mixed-right	typing-half	tj
zh-dev-mixed-right	typing-first	t
zh-dev-mixed-right	full	dyuan
zh-dev-mixed-right	typing-half	dy
zh-dev-mixed-right	typing-first	d
zh-dev-mixed-right	full	qjia
zh-dev-mixed-right	typing-half	qj
zh-dev-mixed-right	typing-first	q
zh-dev-mixed-right	full	jding
zh-dev-mixed-right	typing-half	jd
zh-dev-mixed-right	typing-first	j
zh-dev-mixed-right	full	lke
zh-dev-mixed-right	typing-half	l
zh-dev-mixed-right	typing-first	l
zh-dev-mixed-right	full	gxia
zh-dev-mixed-right	typing-half	gx
zh-dev-mixed-right	typing-first	g
zh-dev-mixed-right	full	gqu
zh-dev-mixed-right	typing-half	g
zh-dev-mixed-right	typing-first	g
zh-dev-mixed-right	full	kkoukle
zh-dev-mixed-right	typing-half	kko
zh-dev-mixed-right	typing-first	k
zh-dev-mixed-right	full	sdu
zh-dev-mixed-right	typing-half	s
zh-dev-mixed-right	typing-first	s
zh-dev-mixed-right	full	tpiao
zh-dev-mixed-right	typing-half	tp
zh-dev-mixed-right	typing-first	t
zh-dev-mixed-right	full	pzhang
zh-dev-mixed-right	typing-half	pzh
zh-dev-mixed-right	typing-first	p
zh-dev-mixed-right	full	xgai
zh-dev-mixed-right	typing-half	xg
zh-dev-mixed-right	typing-first	x
zh-dev-mixed-right	full	cxian
zh-dev-mixed-right	typing-half	cx
zh-dev-mixed-right	typing-first	c
zh-test-full	full	qianghua
zh-test-full	typing-half	qian
zh-test-full	typing-first	q
zh-test-full	full	zhibei
zh-test-full	typing-half	zhi
zh-test-full	typing-first	z
zh-test-full	full	chuangjian
zh-test-full	typing-half	chuan
zh-test-full	typing-first	c
zh-test-full	full	lu
zh-test-full	typing-half	l
zh-test-full	typing-first	l
zh-test-full	full	didai
zh-test-full	typing-half	di
zh-test-full	typing-first	d
zh-test-full	full	zhengyan
zh-test-full	typing-half	zhen
zh-test-full	typing-first	z
zh-test-full	full	jingguo
zh-test-full	typing-half	jin
zh-test-full	typing-first	j
zh-test-full	full	wuwei
zh-test-full	typing-half	wu
zh-test-full	typing-first	w
zh-test-full	full	fangyan
zh-test-full	typing-half	fan
zh-test-full	typing-first	f
zh-test-full	full	cizhi
zh-test-full	typing-half	ci
zh-test-full	typing-first	c
zh-test-full	full	tamen
zh-test-full	typing-half	ta
zh-test-full	typing-first	t
zh-test-full	full	ma
zh-test-full	typing-half	m
zh-test-full	typing-first	m
zh-test-full	full	bilishi
zh-test-full	typing-half	bil
zh-test-full	typing-first	b
zh-test-full	full	wei
zh-test-full	typing-half	w
zh-test-full	typing-first	w
zh-test-full	full	kongzhong
zh-test-full	typing-half	kong
zh-test-full	typing-first	k
zh-test-full	full	toushang
zh-test-full	typing-half	tous
zh-test-full	typing-first	t
zh-test-initial	full	rm
zh-test-initial	typing-half	r
zh-test-initial	typing-first	r
zh-test-initial	full	fz
zh-test-initial	typing-half	f
zh-test-initial	typing-first	f
zh-test-initial	full	ys
zh-test-initial	typing-half	y
zh-test-initial	typing-first	y
zh-test-initial	full	zms
zh-test-initial	typing-half	z
zh-test-initial	typing-first	z
zh-test-initial	full	yx
zh-test-initial	typing-half	y
zh-test-initial	typing-first	y
zh-test-initial	full	hc
zh-test-initial	typing-half	h
zh-test-initial	typing-first	h
zh-test-initial	full	cr
zh-test-initial	typing-half	c
zh-test-initial	typing-first	c
zh-test-initial	full	gd
zh-test-initial	typing-half	g
zh-test-initial	typing-first	g
zh-test-initial	full	ey
zh-test-initial	typing-half	e
zh-test-initial	typing-first	e
zh-test-initial	full	xg
zh-test-initial	typing-half	x
zh-test-initial	typing-first	x
zh-test-initial	full	yk
zh-test-initial	typing-half	y
zh-test-initial	typing-first	y
zh-test-initial	full	bfly
zh-test-initial	typing-half	bf
zh-test-initial	typing-first	b
zh-test-initial	full	hw
zh-test-initial	typing-half	h
zh-test-initial	typing-first	h
zh-test-initial	full	p
zh-test-initial	typing-half	p
zh-test-initial	typing-first	p
zh-test-initial	full	jd
zh-test-initial	typing-half	j
zh-test-initial	typing-first	j
zh-test-initial	full	gs
zh-test-initial	typing-half	g
zh-test-initial	typing-first	g
zh-test-mixed-left	full	zhanl
zh-test-mixed-left	typing-half	zh
zh-test-mixed-left	typing-first	z
zh-test-mixed-left	full	ju
zh-test-mixed-left	typing-half	j
zh-test-mixed-left	typing-first	j
zh-test-mixed-left	full	guiz
zh-test-mixed-left	typing-half	gu
zh-test-mixed-left	typing-first	g
zh-test-mixed-left	full	guangg
zh-test-mixed-left	typing-half	gua
zh-test-mixed-left	typing-first	g
zh-test-mixed-left	full	daf
zh-test-mixed-left	typing-half	d
zh-test-mixed-left	typing-first	d
zh-test-mixed-left	full	erz
zh-test-mixed-left	typing-half	e
zh-test-mixed-left	typing-first	e
zh-test-mixed-left	full	ci
zh-test-mixed-left	typing-half	c
zh-test-mixed-left	typing-first	c
zh-test-mixed-left	full	fang
zh-test-mixed-left	typing-half	fa
zh-test-mixed-left	typing-first	f
zh-test-mixed-left	full	dang
zh-test-mixed-left	typing-half	da
zh-test-mixed-left	typing-first	d
zh-test-mixed-left	full	band
zh-test-mixed-left	typing-half	ba
zh-test-mixed-left	typing-first	b
zh-test-mixed-left	full	liang
zh-test-mixed-left	typing-half	li
zh-test-mixed-left	typing-first	l
zh-test-mixed-left	full	gur
zh-test-mixed-left	typing-half	g
zh-test-mixed-left	typing-first	g
zh-test-mixed-left	full	fab
zh-test-mixed-left	typing-half	f
zh-test-mixed-left	typing-first	f
zh-test-mixed-left	full	shanx
zh-test-mixed-left	typing-half	sh
zh-test-mixed-left	typing-first	s
zh-test-mixed-left	full	shoux
zh-test-mixed-left	typing-half	sh
zh-test-mixed-left	typing-first	s
zh-test-mixed-left	full	qianz
zh-test-mixed-left	typing-half	qi
zh-test-mixed-left	typing-first	q
zh-test-mixed-right	full	fdian
zh-test-mixed-right	typing-half	fd
zh-test-mixed-right	typing-first	f
zh-test-mixed-right	full	t
zh-test-mixed-right	typing-half	t
zh-test-mixed-right	typing-first	t
zh-test-mixed-right	full	tkang
zh-test-mixed-right	typing-half	tk
zh-test-mixed-right	typing-first	t
zh-test-mixed-right	full	kgan
zh-test-mixed-right	typing-half	kg
zh-test-mixed-right	typing-first	k
zh-test-mixed-right	full	kzhong
zh-test-mixed-right	typing-half	kzh
zh-test-mixed-right	typing-first	k
zh-test-mixed-right	full	sdu
zh-test-mixed-right	typing-half	s
zh-test-mixed-right	typing-first	s
zh-test-mixed-right	full	bmian
zh-test-mixed-right	typing-half	bm
zh-test-mixed-right	typing-first	b
zh-test-mixed-right	full	tqu
zh-test-mixed-right	typing-half	t
zh-test-mixed-right	typing-first	t
zh-test-mixed-right	full	gxi
zh-test-mixed-right	typing-half	g
zh-test-mixed-right	typing-first	g
zh-test-mixed-right	full	ptaoy
zh-test-mixed-right	typing-half	pt
zh-test-mixed-right	typing-first	p
zh-test-mixed-right	full	btu
zh-test-mixed-right	typing-half	b
zh-test-mixed-right	typing-first	b
zh-test-mixed-right	full	qshu
zh-test-mixed-right	typing-half	qs
zh-test-mixed-right	typing-first	q
zh-test-mixed-right	full	qyu
zh-test-mixed-right	typing-half	q
zh-test-mixed-right	typing-first	q
zh-test-mixed-right	full	hhe
zh-test-mixed-right	typing-half	h
zh-test-mixed-right	typing-first	h
zh-test-mixed-right	full	kliang
zh-test-mixed-right	typing-half	kli
zh-test-mixed-right	typing-first	k
zh-test-mixed-right	full	mgong
zh-test-mixed-right	typing-half	mg
zh-test-mixed-right	typing-first	m
